"x","10%","20%","30%","40%","50%","60%","70%","80%","90%"
-9.24,-3.796016,-2.548776,-1.556152,-0.7458316,0.0107066,0.759347,1.555386,2.47629,3.854218
-9.2,-3.793798,-2.543128,-1.56102,-0.7506254,0.010988,0.7602436,1.564852,2.48139,3.842212
-9.16,-3.789058,-2.539106,-1.564922,-0.7534356,0.0227723,0.7618024,1.57358,2.478158,3.85227
-9.12,-3.781926,-2.544374,-1.564614,-0.7488788,0.0212052,0.7577516,1.57306,2.472428,3.857578
-9.08,-3.783904,-2.538526,-1.568754,-0.7397338,0.0227108,0.7624446,1.571688,2.475688,3.865176
-9.04,-3.777894,-2.547008,-1.56251,-0.7353314,0.0208879,0.7551066,1.57512,2.47026,3.865976
-9,-3.773392,-2.542026,-1.558718,-0.7331782,0.0233457,0.7479926,1.582792,2.464498,3.875194
-8.96,-3.77664,-2.540354,-1.550274,-0.7361088,0.0239575,0.7407814,1.578574,2.46374,3.880968
-8.92,-3.780928,-2.532262,-1.556636,-0.7354278,0.0272123,0.743370199999999,1.580782,2.46769,3.885326
-8.88,-3.773766,-2.534968,-1.54956,-0.7267468,0.0254617,0.7386884,1.575282,2.469226,3.884456
-8.84,-3.769832,-2.531346,-1.551168,-0.7269516,0.0188421,0.738951,1.577258,2.46987,3.884648
-8.8,-3.762654,-2.52752,-1.551104,-0.736056,0.0153182,0.735086399999999,1.572732,2.457908,3.872032
-8.76,-3.768336,-2.533518,-1.551108,-0.7367812,0.0190336,0.7350934,1.563648,2.446952,3.858562
-8.72,-3.77528,-2.526234,-1.549618,-0.7245788,0.0186381,0.736248799999999,1.561928,2.45306,3.85724
-8.68,-3.778344,-2.53587,-1.548962,-0.7189682,0.018179,0.7437852,1.569368,2.458764,3.8519
-8.64,-3.77309,-2.531132,-1.553408,-0.7228534,0.0163861,0.7428348,1.554638,2.463636,3.860432
-8.6,-3.764452,-2.531012,-1.558496,-0.7291236,0.0275087,0.758683399999999,1.54522,2.464092,3.844574
-8.56,-3.749552,-2.525844,-1.56896,-0.7338512,0.0278982,0.7713294,1.540012,2.448952,3.846596
-8.52,-3.74532,-2.521848,-1.57324,-0.7325854,0.0267755,0.7744966,1.533944,2.432604,3.843674
-8.48,-3.747668,-2.520616,-1.56547,-0.728671,0.0295202,0.768708,1.536734,2.431548,3.851498
-8.44,-3.7548,-2.52369,-1.565542,-0.7268442,0.0225927,0.765225599999999,1.547056,2.43298,3.844782
-8.4,-3.771356,-2.52186,-1.551812,-0.7253374,0.0349765,0.763032199999999,1.552482,2.432024,3.830492
-8.36,-3.774984,-2.527102,-1.553638,-0.7227376,0.0317011,0.764944,1.552988,2.431144,3.826426
-8.32,-3.773262,-2.523498,-1.554588,-0.7192804,0.0326142,0.774636999999999,1.553038,2.431568,3.821024
-8.28,-3.779556,-2.527826,-1.553834,-0.7224776,0.0391065,0.7800658,1.54243,2.437054,3.826308
-8.24,-3.77427,-2.532362,-1.552562,-0.7123968,0.0293351,0.7796134,1.540228,2.44075,3.829246
-8.2,-3.772706,-2.538288,-1.54837,-0.7039448,0.0352204,0.7735702,1.543602,2.444192,3.841858
-8.16,-3.768632,-2.540368,-1.552108,-0.6985824,0.0421971,0.7689002,1.548666,2.445106,3.858008
-8.12,-3.769024,-2.545976,-1.547132,-0.7052126,0.0479087,0.7659526,1.554848,2.451634,3.869426
-8.08,-3.777388,-2.548378,-1.544052,-0.6980212,0.0465013,0.770501,1.549548,2.446778,3.877756
-8.04,-3.788138,-2.54952,-1.554248,-0.7055036,0.0420046,0.7713674,1.549634,2.453622,3.886012
-8,-3.794764,-2.559316,-1.554234,-0.714151,0.0399076,0.763655,1.554848,2.447002,3.899438
-7.96,-3.79054,-2.559216,-1.55177,-0.7159942,0.0437268,0.7593604,1.545854,2.453664,3.89836
-7.92,-3.785794,-2.56045,-1.551766,-0.7159878,0.0352003,0.7521116,1.552416,2.45704,3.897484
-7.88,-3.793636,-2.562262,-1.554982,-0.7198328,0.0296595,0.7473724,1.55114,2.451998,3.902592
-7.84,-3.78824,-2.563786,-1.555812,-0.7184288,0.0273274,0.7407176,1.558084,2.451474,3.907868
-7.8,-3.794752,-2.560604,-1.554046,-0.7247996,0.0287232,0.735870199999999,1.567542,2.447468,3.9065
-7.76,-3.805088,-2.557336,-1.555242,-0.7187224,0.0287902,0.734966,1.566292,2.447984,3.898452
-7.72,-3.798926,-2.556364,-1.565754,-0.7201232,0.0287674,0.7343626,1.573728,2.44644,3.90205
-7.68,-3.79339,-2.556948,-1.55754,-0.7204132,0.0246141,0.734561999999999,1.582346,2.453796,3.907756
-7.64,-3.778422,-2.553112,-1.562172,-0.7247164,0.024905,0.7309174,1.594582,2.446478,3.899054
-7.6,-3.765174,-2.540288,-1.558252,-0.7264842,0.0166995,0.733134,1.595994,2.45826,3.894434
-7.56,-3.763288,-2.533362,-1.555198,-0.7262396,0.0141815,0.732632799999999,1.600876,2.459512,3.905826
-7.52,-3.757074,-2.533738,-1.555182,-0.7235102,0.0175182,0.7306388,1.594242,2.464314,3.90033
-7.48,-3.754368,-2.534732,-1.553886,-0.730183,0.0179532,0.7327502,1.596214,2.465282,3.905698
-7.44,-3.767758,-2.521506,-1.549766,-0.7229554,0.032138,0.7252474,1.598084,2.469178,3.916192
-7.4,-3.764454,-2.51586,-1.551082,-0.721288,0.0292128,0.719098,1.59265,2.472834,3.910846
-7.36,-3.781492,-2.509382,-1.54848,-0.721581,0.0261271,0.7181538,1.60217,2.474368,3.924856
-7.32,-3.77856,-2.506694,-1.5503,-0.7224578,0.0327335,0.7139482,1.594764,2.4891,3.92094
-7.28,-3.782962,-2.515544,-1.549026,-0.7216414,0.0424513,0.7135936,1.590548,2.485538,3.911864
-7.24,-3.780814,-2.507734,-1.552872,-0.714662,0.0345576,0.7126986,1.58044,2.4874,3.928016
-7.2,-3.789674,-2.501752,-1.55356,-0.7211256,0.0283136,0.7093886,1.577126,2.483398,3.912216
-7.16,-3.789634,-2.49358,-1.558522,-0.7132696,0.0325403,0.7050854,1.57269,2.475098,3.917282
-7.12,-3.780722,-2.499668,-1.552564,-0.7250908,0.0303784,0.7131198,1.573338,2.48705,3.913488
-7.08,-3.766662,-2.504238,-1.552142,-0.725543,0.0315622,0.716970199999999,1.572322,2.483444,3.91531
-7.04,-3.766386,-2.499444,-1.554056,-0.7192284,0.0278065,0.7113506,1.560026,2.487784,3.91155
-7,-3.767582,-2.508814,-1.549734,-0.7150862,0.0221843,0.716587,1.562166,2.490966,3.915036
-6.96,-3.765372,-2.506084,-1.54562,-0.7202634,0.0228523,0.7190758,1.56035,2.492566,3.914068
-6.92,-3.761842,-2.51512,-1.555356,-0.7200244,0.0156877,0.7245334,1.557558,2.49428,3.917856
-6.88,-3.756994,-2.516896,-1.559116,-0.724752,0.0132054,0.727643599999998,1.553446,2.491764,3.921428
-6.84,-3.75572,-2.515104,-1.560512,-0.719806,0.0143136,0.7308148,1.555478,2.49209,3.917122
-6.8,-3.754538,-2.511478,-1.561246,-0.7189824,0.00825427,0.7269658,1.55171,2.49646,3.93366
-6.76,-3.759662,-2.514002,-1.560564,-0.7190002,0.00709417,0.7244706,1.559392,2.498244,3.927566
-6.72,-3.757648,-2.517078,-1.562122,-0.719145,0.00413304,0.7218372,1.55688,2.500434,3.931614
-6.68,-3.759978,-2.516796,-1.568012,-0.7220742,0.000145224,0.7254808,1.559328,2.500338,3.93745
-6.64,-3.757288,-2.511794,-1.566548,-0.7203208,0.00136368,0.7238364,1.557726,2.51036,3.94463
-6.6,-3.75245,-2.500494,-1.564908,-0.7206136,0.00147012,0.730169,1.56082,2.517032,3.951612
-6.56,-3.755806,-2.490528,-1.56901,-0.7237962,0.00567612,0.728532599999999,1.554816,2.52664,3.943054
-6.52,-3.751032,-2.492298,-1.573322,-0.7292464,0.00731628,0.7283352,1.557332,2.524056,3.936008
-6.48,-3.754668,-2.498706,-1.57203,-0.728692,0.00799924,0.730094799999999,1.5541,2.53391,3.922666
-6.44,-3.74838,-2.50929,-1.567038,-0.7336254,0.00454024,0.734388,1.554374,2.537484,3.92038
-6.4,-3.741202,-2.506122,-1.561772,-0.7348112,0.00307062,0.7328426,1.556002,2.54716,3.919804
-6.36,-3.741346,-2.511206,-1.569268,-0.7330938,-0.000216747,0.7396394,1.562632,2.550276,3.93229
-6.32,-3.73451,-2.508196,-1.570932,-0.7367078,-0.0104929,0.7471868,1.55226,2.549404,3.942888
-6.28,-3.740924,-2.50628,-1.5671,-0.7332484,-0.00941918,0.7392274,1.55067,2.55148,3.943116
-6.24,-3.747966,-2.50764,-1.57274,-0.7343284,-0.00654609,0.741397799999999,1.555214,2.553204,3.936894
-6.2,-3.748302,-2.503568,-1.571918,-0.736363,-0.0102113,0.7452784,1.55677,2.560798,3.93735
-6.16,-3.745554,-2.495742,-1.573388,-0.7451202,-0.00773337,0.752618599999999,1.555906,2.566324,3.925418
-6.12,-3.747946,-2.48993,-1.582316,-0.7492822,-0.00590925,0.749871799999999,1.553448,2.56582,3.9271
-6.08,-3.74752,-2.484752,-1.57923,-0.7443108,-0.00560272,0.7439838,1.54591,2.566528,3.933344
-6.04,-3.753696,-2.479738,-1.577118,-0.7509428,-0.00385112,0.7430236,1.547996,2.55896,3.91572
-6,-3.74914,-2.48286,-1.573468,-0.7530426,-0.00503618,0.747125399999998,1.550328,2.564876,3.911072
-5.96,-3.74413,-2.485546,-1.576728,-0.757792,-0.00533571,0.7489848,1.554932,2.571364,3.902682
-5.92,-3.744434,-2.486518,-1.580538,-0.753252,-0.00100466,0.752244,1.560532,2.580802,3.902676
-5.88,-3.735002,-2.480072,-1.578988,-0.7528892,0.00840277,0.760135399999999,1.56262,2.579812,3.896806
-5.84,-3.725856,-2.48303,-1.57505,-0.7612882,0.00706304,0.7621652,1.558824,2.573232,3.895816
-5.8,-3.724782,-2.486686,-1.568672,-0.7612178,0.000138873,0.7698668,1.561246,2.574728,3.889192
-5.76,-3.730196,-2.483752,-1.571916,-0.7700316,0.000753323,0.7701588,1.571288,2.57188,3.884198
-5.72,-3.731076,-2.482172,-1.579642,-0.7666072,0.00327206,0.7698692,1.578542,2.575262,3.878554
-5.68,-3.73437,-2.47835,-1.580956,-0.7608494,-0.00189554,0.7741126,1.577684,2.573326,3.872122
-5.64,-3.743176,-2.484304,-1.579698,-0.762145,-0.00908796,0.779653,1.576968,2.571186,3.866014
-5.6,-3.73561,-2.494138,-1.564168,-0.7744552,-0.0140185,0.782220399999999,1.583252,2.570664,3.85833
-5.56,-3.745118,-2.491764,-1.56658,-0.7733424,-0.0235879,0.7767082,1.592086,2.566714,3.861096
-5.52,-3.752604,-2.491974,-1.556074,-0.7786438,-0.022653,0.7686996,1.599088,2.554332,3.868094
-5.48,-3.748374,-2.49487,-1.55881,-0.7782384,-0.0201447,0.776047399999999,1.59884,2.55034,3.872996
-5.44,-3.751068,-2.500182,-1.556318,-0.7790608,-0.0186665,0.7629,1.600128,2.550768,3.878068
-5.4,-3.750026,-2.499282,-1.566742,-0.7761156,-0.0228531,0.7583388,1.596736,2.557704,3.882868
-5.36,-3.75212,-2.49712,-1.565006,-0.7727612,-0.0291144,0.7613898,1.600068,2.561196,3.88738
-5.32,-3.767028,-2.492834,-1.573794,-0.7698584,-0.0337739,0.761418799999999,1.60104,2.569132,3.886756
-5.28,-3.760414,-2.496368,-1.580566,-0.7631256,-0.0246256,0.7580436,1.604012,2.566998,3.88544
-5.24,-3.775812,-2.494732,-1.575344,-0.769409,-0.022661,0.7565876,1.603244,2.565912,3.885826
-5.2,-3.778332,-2.491674,-1.587472,-0.7743868,-0.0203292,0.761824599999999,1.605702,2.561098,3.889422
-5.16,-3.77754,-2.491206,-1.588924,-0.783177,-0.0234265,0.762093,1.601682,2.561714,3.89911
-5.12,-3.78482,-2.494876,-1.587194,-0.7970742,-0.0253608,0.771025399999999,1.609682,2.5615,3.89601
-5.08,-3.787206,-2.500578,-1.590698,-0.794687,-0.0243963,0.7699524,1.603094,2.550676,3.896338
-5.04,-3.775576,-2.509562,-1.585804,-0.7901954,-0.0270171,0.769572799999999,1.603384,2.549458,3.901822
-5,-3.786266,-2.507072,-1.583414,-0.7926728,-0.0340489,0.776678999999999,1.605192,2.554058,3.901314
-4.96,-3.779924,-2.512116,-1.58883,-0.7905774,-0.0368701,0.777908599999999,1.602098,2.55718,3.90302
-4.92,-3.776482,-2.514456,-1.591142,-0.7858644,-0.0365633,0.7688454,1.60522,2.55145,3.905964
-4.88,-3.769634,-2.518096,-1.594622,-0.788392,-0.0455888,0.7670568,1.605248,2.553328,3.89951
-4.84,-3.773086,-2.51559,-1.592848,-0.7921826,-0.046213,0.7580178,1.603658,2.549204,3.90053
-4.8,-3.77688,-2.520272,-1.589342,-0.793779,-0.0417176,0.7662042,1.614666,2.549134,3.90127
-4.76,-3.78467,-2.514378,-1.591252,-0.7925156,-0.0431777,0.767666,1.620234,2.556218,3.89843
-4.72,-3.793452,-2.515352,-1.597892,-0.7948908,-0.0382166,0.7705714,1.617754,2.563562,3.897916
-4.68,-3.780314,-2.51905,-1.599098,-0.7917292,-0.0401318,0.767099399999999,1.622232,2.562212,3.899594
-4.64,-3.792874,-2.527534,-1.600566,-0.7956142,-0.0401879,0.7635618,1.623736,2.575078,3.892154
-4.6,-3.779544,-2.52586,-1.6072,-0.7912516,-0.0358531,0.7692384,1.623788,2.56512,3.89098
-4.56,-3.773856,-2.534142,-1.611138,-0.7885994,-0.0301574,0.7687548,1.62769,2.563152,3.896974
-4.52,-3.771116,-2.536868,-1.607706,-0.7849698,-0.0310085,0.771583,1.617506,2.563656,3.894444
-4.48,-3.779586,-2.539934,-1.593416,-0.7797816,-0.0294434,0.7724242,1.619116,2.56014,3.904516
-4.44,-3.787556,-2.537688,-1.594108,-0.7838078,-0.0261013,0.780345199999999,1.613878,2.56119,3.884258
-4.4,-3.788752,-2.533386,-1.587736,-0.7923038,-0.0301606,0.7762236,1.61179,2.557994,3.873844
-4.36,-3.788692,-2.544016,-1.592446,-0.7975402,-0.0301112,0.7720206,1.613072,2.553556,3.877094
-4.32,-3.787354,-2.530248,-1.597514,-0.800511,-0.0222558,0.7707436,1.613416,2.554898,3.880118
-4.28,-3.795774,-2.527316,-1.598856,-0.790468,-0.0235005,0.773176799999999,1.618268,2.570032,3.862514
-4.24,-3.782196,-2.535094,-1.590078,-0.7841326,-0.0316091,0.767664199999998,1.615982,2.565714,3.865444
-4.2,-3.789494,-2.532426,-1.587858,-0.7877398,-0.0298199,0.7707018,1.609458,2.568692,3.867652
-4.16,-3.781998,-2.535792,-1.60042,-0.7911808,-0.0254281,0.7645212,1.613872,2.562326,3.863844
-4.12,-3.777686,-2.535178,-1.598004,-0.7959972,-0.0178553,0.762271799999999,1.614934,2.567324,3.862946
-4.08,-3.773114,-2.542362,-1.602838,-0.788356,-0.019976,0.763088,1.603998,2.574056,3.866608
-4.04,-3.77006,-2.540686,-1.600842,-0.7901094,-0.0212138,0.7628682,1.59861,2.58036,3.865966
-4,-3.759906,-2.544578,-1.59621,-0.788029,-0.0151809,0.765554599999999,1.60561,2.58486,3.87473
-3.96,-3.758506,-2.545332,-1.593032,-0.7814536,-0.0114637,0.766269,1.60846,2.585228,3.872572
-3.92,-3.76389,-2.54274,-1.59869,-0.7738832,-0.00991493,0.761276599999999,1.606652,2.57882,3.85707
-3.88,-3.770162,-2.554818,-1.60387,-0.769855,-0.0100081,0.7586144,1.60744,2.579982,3.850812
-3.84,-3.764182,-2.55778,-1.604468,-0.768003,-0.00952652,0.7492764,1.607046,2.583078,3.849888
-3.8,-3.756272,-2.552974,-1.600364,-0.7699066,-0.00681001,0.748030199999999,1.601606,2.566626,3.837604
-3.76,-3.757556,-2.558428,-1.60668,-0.7789254,-0.00727158,0.750440399999999,1.60207,2.572024,3.827902
-3.72,-3.75497,-2.553838,-1.605774,-0.7814742,-0.00331305,0.7539194,1.602188,2.583278,3.832218
-3.68,-3.76253,-2.55086,-1.599836,-0.7713766,-0.005072,0.752566599999998,1.606538,2.577214,3.843938
-3.64,-3.773792,-2.548518,-1.601532,-0.7738644,-0.00183899,0.7561694,1.60977,2.572568,3.84789
-3.6,-3.771122,-2.549062,-1.600648,-0.7739104,-0.00451112,0.7533882,1.604982,2.570052,3.84582
-3.56,-3.77064,-2.56042,-1.592934,-0.7641584,-0.0063852,0.752399199999998,1.603616,2.567444,3.845346
-3.52,-3.768506,-2.561764,-1.59758,-0.758362,-0.0032304,0.756397999999999,1.596524,2.569958,3.85818
-3.48,-3.76738,-2.560092,-1.605788,-0.7628176,0.00332046,0.7605306,1.602894,2.568682,3.858652
-3.44,-3.766066,-2.560666,-1.608138,-0.7739556,-0.000110522,0.75692,1.6102,2.564514,3.85301
-3.4,-3.768486,-2.556468,-1.600488,-0.7681934,0.00248528,0.7543592,1.61197,2.570928,3.857052
-3.36,-3.763138,-2.558236,-1.59558,-0.7581488,-0.00487061,0.7541964,1.61657,2.563142,3.860996
-3.32,-3.760142,-2.55303,-1.602392,-0.7572638,-0.0108533,0.7618098,1.620586,2.560044,3.862464
-3.28,-3.75355,-2.553204,-1.610862,-0.7606276,-0.00214544,0.7645208,1.614722,2.554676,3.850454
-3.24,-3.75205,-2.546798,-1.607158,-0.7596194,0.00230984,0.766133199999999,1.615722,2.55482,3.849656
-3.2,-3.746762,-2.539252,-1.603364,-0.7621264,0.00391825,0.760309599999999,1.615002,2.55856,3.848574
-3.16,-3.736216,-2.537038,-1.608526,-0.764549,-0.000937775,0.762364199999999,1.619474,2.55808,3.85674
-3.12,-3.736884,-2.543854,-1.6053,-0.7658058,0.00501847,0.767743,1.62649,2.565966,3.861086
-3.08,-3.745978,-2.55202,-1.602714,-0.7638856,0.00620257,0.770747,1.62248,2.554558,3.859874
-3.04,-3.72851,-2.56134,-1.602604,-0.764772,0.00486732,0.7755544,1.631938,2.552728,3.852018
-3,-3.73344,-2.558654,-1.593528,-0.7669198,0.0028644,0.7733238,1.644094,2.54724,3.861976
-2.96,-3.740182,-2.556456,-1.595496,-0.7702302,0.00789008,0.7695164,1.638072,2.55618,3.863542
-2.92,-3.739568,-2.557384,-1.608356,-0.7727446,0.0141314,0.773352,1.633364,2.556276,3.865106
-2.88,-3.737438,-2.559278,-1.603634,-0.7728434,0.0174904,0.7723858,1.638396,2.558168,3.870854
-2.84,-3.738246,-2.555252,-1.605556,-0.76914,0.0174561,0.7756478,1.634878,2.545672,3.871364
-2.8,-3.736698,-2.560516,-1.599322,-0.7771724,0.0149436,0.775004599999998,1.6319,2.562762,3.875516
-2.76,-3.73964,-2.558356,-1.593256,-0.7809044,0.0147068,0.7735398,1.621218,2.570972,3.873328
-2.72,-3.744146,-2.549244,-1.58927,-0.7801156,0.0131487,0.776177,1.627276,2.559414,3.878138
-2.68,-3.745892,-2.559388,-1.59543,-0.7793576,0.0130625,0.772785,1.62519,2.558252,3.877982
-2.64,-3.74036,-2.552322,-1.600186,-0.784287,0.0119012,0.770844599999999,1.621244,2.549576,3.866162
-2.6,-3.73683,-2.546714,-1.596952,-0.7872896,0.00514114,0.762852,1.61895,2.546292,3.858946
-2.56,-3.73186,-2.548104,-1.592186,-0.7883562,0.00931117,0.7798494,1.620438,2.547054,3.858906
-2.52,-3.72052,-2.547708,-1.588114,-0.7907108,0.0122167,0.7745336,1.620442,2.543864,3.85431
-2.48,-3.71144,-2.546244,-1.582464,-0.7895636,0.00581867,0.7800344,1.625378,2.539548,3.863572
-2.44,-3.70863,-2.543536,-1.579938,-0.786669,-0.00294166,0.776556199999999,1.620536,2.535206,3.872054
-2.4,-3.722648,-2.545756,-1.577566,-0.787934,0.000426635,0.784112199999999,1.622752,2.529722,3.876888
-2.36,-3.730386,-2.545154,-1.581128,-0.7876732,0.000821669,0.7800664,1.625528,2.528884,3.875046
-2.32,-3.73137,-2.534322,-1.583834,-0.784366,-0.00651674,0.7901472,1.619098,2.525386,3.878472
-2.28,-3.722864,-2.534074,-1.584028,-0.78148,-0.00613139,0.799005,1.622482,2.523308,3.887132
-2.24,-3.72153,-2.537778,-1.586172,-0.785842,-0.00782152,0.804209599999999,1.628858,2.532762,3.88079
-2.2,-3.720822,-2.527934,-1.593272,-0.7826396,-0.0127542,0.803463799999999,1.638814,2.529616,3.875214
-2.16,-3.723406,-2.521436,-1.598894,-0.7751126,-0.0205938,0.796744799999999,1.641622,2.52063,3.876792
-2.12,-3.718714,-2.516842,-1.598816,-0.7779604,-0.0297188,0.7989618,1.639902,2.52619,3.880982
-2.08,-3.723048,-2.52421,-1.592058,-0.7806346,-0.0326602,0.792720399999999,1.641122,2.532164,3.883984
-2.04,-3.73184,-2.523704,-1.599426,-0.7806266,-0.0392317,0.797554399999999,1.635856,2.527712,3.88687
-2,-3.748506,-2.527016,-1.58832,-0.7779598,-0.040217,0.7844734,1.62706,2.531606,3.879318
-1.96,-3.752396,-2.524034,-1.591348,-0.7795974,-0.0375898,0.783401799999999,1.615482,2.535926,3.881306
-1.92,-3.753268,-2.52597,-1.598922,-0.7840406,-0.0360492,0.7857804,1.621478,2.528252,3.873776
-1.88,-3.75527,-2.523242,-1.598988,-0.7815796,-0.0389511,0.7914576,1.609772,2.530046,3.88064
-1.84,-3.758386,-2.530112,-1.602358,-0.7835516,-0.0325283,0.7811816,1.607154,2.542714,3.89221
-1.8,-3.760644,-2.531854,-1.600166,-0.788923,-0.031067,0.7794848,1.607586,2.543182,3.89357
-1.76,-3.75857,-2.53078,-1.584232,-0.786757,-0.0281033,0.7807714,1.609176,2.545836,3.896376
-1.72,-3.758842,-2.535586,-1.58643,-0.7861848,-0.0292279,0.7842996,1.60659,2.543612,3.896842
-1.68,-3.749564,-2.535716,-1.5829,-0.7905956,-0.0272818,0.782655,1.612506,2.553138,3.899842
-1.64,-3.741518,-2.522202,-1.5884,-0.791134,-0.0263252,0.786055799999999,1.6051,2.556572,3.885652
-1.6,-3.748004,-2.5192,-1.585912,-0.7919192,-0.0222222,0.780884399999999,1.599464,2.55789,3.895586
-1.56,-3.749014,-2.518114,-1.59548,-0.7888324,-0.023371,0.7787784,1.59898,2.559484,3.905504
-1.52,-3.753464,-2.518594,-1.592914,-0.7872448,-0.0200634,0.773738,1.595536,2.55728,3.90634
-1.48,-3.764944,-2.518902,-1.58976,-0.7911208,-0.0132899,0.772558799999999,1.595894,2.557874,3.910476
-1.44,-3.764546,-2.515004,-1.582132,-0.7926106,-0.0189185,0.766984799999999,1.592782,2.556224,3.899726
-1.4,-3.762828,-2.516638,-1.586704,-0.7957178,-0.0166632,0.7671388,1.595084,2.563544,3.891922
