-8  5
-5.235864 -1.027470
-7.3479898 -0.6525223
-6.2765062 -0.9976832
-2.6457119 -0.8825261
-0.8380491  0.1513361
-5.2338976 -0.8199592
-8.89965683  0.09337404
-9.987608  3.249697
-2.948701  4.377351
-0.4629598  3.7718886
-3.5596979 -0.8294265
-9.00889544  0.03610433
-5.5358951 -0.7876176
-4.897909 -0.847849
-4.1506711 -0.7871473
-5.880184 -1.040962
-0.9753036  0.2277639
-7.7259125 -0.4123496
-6.9418767 -0.9186676
-5.5141401 -0.7738438
-4.8359992 -0.6850629
-4.1757198 -0.7412905
-1.610854  4.397149
-5.240831  4.852053
-3.652723  5.091820
-6.950723  4.882722
-7.476383  4.930363
-1.176965  3.756125
-9.816836  2.601781
-2.8639672 -0.7708976
-1.15701645  0.02109691
-0.3416696  3.4536846
-0.111915  1.864517
-0.164231  2.831697
-0.2368486  2.1928952
-0.9447655  3.6107868
-5.642568  5.193639
-8.997519  4.474636
-9.822895  1.635538
-7.598448  4.398093
-9.486995  0.591936
-9.8017023  0.6861191
-0.253742  2.269962
-0.06998324  1.60042228
-7.797526  4.261953
-7.675033  4.527574
-5.183913  4.716283
-5.610010  4.755723
-7.439912  4.645760
-4.049936  5.063493
-4.797884  4.850514
-6.812813  5.157143
-8.0604154 -0.4115995
-9.714547  1.197447
-7.917459  4.391553
-4.045471 -1.002029
-9.5032260  0.8257923
-7.0096494 -0.4169424
-3.900063  5.054590
-5.056613  4.921201
-5.517649  5.001679
-2.466894  4.289253
-2.451257  4.645433
-6.358160  5.082691
-4.970602  4.705098
-1.15600138  0.03798247
-4.803506  5.055939
-0.4483959  0.8059127
-3.1033370 -0.5416876
-0.5187247  0.7798201
-6.190002 -1.001132
-6.614448 -1.065084
-9.686431  2.541340
-6.469686  4.891525
-0.2947311  2.7955786
-2.8123841 -0.5852435
0.3008806 2.3106269
0.1315361 2.6707759
-0.3578393  3.3223662
-3.771382 -1.299409
-4.889149 -1.041407
-7.2223813 -0.8625307
-9.123168313  0.002114094
-4.8274880 -0.9410954
-9.800969  1.470433
-2.889083  4.442156
-0.8371384  3.5262785
-3.4858497 -0.7437137
-4.391346 -1.338364
-1.8293798 -0.4646555
-0.9300743  3.6551204
-5.538713  4.575906
-2.364594  4.440269
-4.453200  5.100838
-3.813101  5.066643
-3.968280  5.187166
-5.155709  4.551326
-9.916874  1.241355
-2.9964055 -0.5337661
-1.0966106  0.1473451
-4.2981556 -0.7326919
-0.128796  1.645325
-2.876793  4.590572
-6.151079  4.910420
-6.033377  4.850602
-5.505196  5.285716
-8.131012  4.365629
-9.664152  3.265470
-10.036556   1.889199
-8.277749  4.398351
-9.002037  3.317189
-10.040988   2.545645
-8.965362  3.728991
-9.927857  1.533762
-9.3135317  0.3014714
-4.5924956 -0.7149718
-9.6194661  0.9534378
-9.422432  3.344424
-5.381404  4.932671
-5.736897  5.106409
-0.02274813  2.85686042
-1.219979  3.841388
-6.014312  5.005775
-7.282372  4.634910
-9.282440  3.668084
-1.492331  4.273438
-0.2924807  2.8280408
-0.5682603  0.7913930
-9.6634330  0.8544369
-9.5148098  0.3543015
-2.517092  4.368495
-0.3547113  1.0387412
-3.1943795 -0.9503058
-0.1647954  3.1673576
-0.287873  0.995505
-1.358196  4.317535
-2.7199879 -0.3176314
-0.152536  2.082496
-0.2893222  1.3520656
-3.878432  5.171273
-7.263901  4.549683
-8.323984  4.160776
-3.657483  5.101417
-0.8142210  0.3552431
-0.8966658  2.9812032
-0.7878995  0.3348223
-1.048091  3.856691
-1.669684  4.416707
-0.4142235  3.2578132
-2.702694  4.499378
-0.8318667  3.9873938
-3.429459  4.832836
-2.146408  4.431644
-2.4223305 -0.5331953
-9.702826  1.314186
-7.4591580 -0.4519417
-6.5181433 -0.9195299
-10.132986   2.467335
-3.777860 -1.208237
-3.752916 -0.881484
-1.544852  3.761861
0.1970187 1.4144946
-6.1784265 -0.9805736
-3.971849 -1.163008
-3.029742 -1.027039
-0.1649518  2.5738357
-3.728262  5.123972
-4.814927  5.284053
-5.977358 -1.037926
-6.5179210 -0.8621181
-6.275973  5.022693
-9.0089104  0.5217282
-6.8691878 -0.5880133
-2.7177742 -0.7650726
 2.50 -1.75
 2.424711 -2.149436
 0.590622 -6.190853
 5.413473 -7.430114
 9.648618 -5.411759
10.023115 -4.184915
 6.167162 -1.649857
 9.111740 -6.261963
 8.997730 -6.153834
 8.247403 -2.230147
 2.237841 -1.813421
 7.195164 -1.952354
 5.809879 -7.331670
 0.9664748 -6.1271581
 0.1504162 -4.3268732
 2.870986 -1.865486
 1.253681 -2.774932
 5.712116 -1.340570
 3.164413 -1.494870
 1.032620 -2.283911
 0.9957072 -2.4581374
 0.9308363 -6.5277017
 0.03137853 -5.79137097
 3.606152 -1.750666
