-0.94866,-0.861026,0.326339,-0.564748,-0.0536045,0.748181,0.0359436,0.636426,0.427001,0.173346,0.20006,0.470406,-0.134384,0.729401,-0.479116,0.0265967,-0.676402,0.0657334,0.388923,-0.742625,-0.0938467,0.209574,-0.20258,-0.147211,0.0125326,-0.0915771
-0.938937,-0.858132,0.327572,-0.53189,-0.062555,0.750341,0.0304833,0.632414,0.431728,0.180487,0.188715,0.467633,-0.138225,0.719658,-0.471743,0.016364,-0.679932,0.0760082,0.375408,-0.732622,-0.0752048,0.219428,-0.189434,-0.166259,0.00868904,-0.0812761
-0.92861,-0.854677,0.32859,-0.498685,-0.0714646,0.752012,0.0250031,0.627989,0.436173,0.187509,0.177246,0.464554,-0.141975,0.709444,-0.464062,0.00612053,-0.683017,0.0862332,0.361647,-0.722139,-0.0565138,0.229138,-0.176165,-0.185199,0.00483975,-0.070922
-0.917791,-0.850675,0.329398,-0.46516,-0.0803284,0.7532,0.0195068,0.623161,0.440338,0.194411,0.165664,0.461178,-0.145634,0.698776,-0.456084,-0.00412682,-0.685665,0.096403,0.347654,-0.711195,-0.0377865,0.238702,-0.162783,-0.204019,0.000987356,-0.0605224
-0.906593,-0.846139,0.329999,-0.431344,-0.0891418,0.753916,0.0139984,0.617943,0.444227,0.201192,0.153978,0.457512,-0.149202,0.68767,-0.44782,-0.0143716,-0.687883,0.106512,0.333444,-0.699804,-0.0190355,0.248115,-0.149299,-0.222712,-0.00286565,-0.0500849
-0.895125,-0.841085,0.330398,-0.397263,-0.0979006,0.75417,0.0084813,0.612346,0.447844,0.207849,0.142198,0.453566,-0.152678,0.676143,-0.439281,-0.0246076,-0.689679,0.116557,0.319029,-0.687984,-0.000272914,0.257377,-0.135723,-0.241268,-0.00671691,-0.0396167
-0.883494,-0.835526,0.330599,-0.362944,-0.106601,0.753972,0.00295917,0.606382,0.451193,0.214381,0.130332,0.449349,-0.156063,0.66421,-0.430479,-0.0348288,-0.691062,0.126531,0.304423,-0.675752,0.0184899,0.266484,-0.122066,-0.25968,-0.0105641,-0.0291248
-0.871805,-0.829479,0.330607,-0.328413,-0.115239,0.753333,-0.0025647,0.600063,0.454277,0.220789,0.11839,0.444868,-0.159356,0.651889,-0.421426,-0.0450296,-0.69204,0.136431,0.289638,-0.663125,0.0372418,0.275436,-0.108338,-0.27794,-0.0144052,-0.0186158
-0.860155,-0.822957,0.330425,-0.293694,-0.12381,0.752264,-0.00808709,0.593402,0.457102,0.227069,0.106381,0.440133,-0.162559,0.639195,-0.412131,-0.0552047,-0.692623,0.146253,0.274689,-0.650118,0.0559725,0.28423,-0.0945477,-0.296041,-0.018238,-0.00809617
-0.84864,-0.815976,0.330059,-0.258811,-0.132313,0.750773,-0.013605,0.586408,0.459672,0.233223,0.0943118,0.435152,-0.16567,0.626144,-0.402606,-0.0653489,-0.692819,0.155994,0.259585,-0.636749,0.0746719,0.292865,-0.0807045,-0.313976,-0.0220606,0.00242799
-0.837347,-0.808549,0.329513,-0.223786,-0.140744,0.748874,-0.0191154,0.579095,0.46199,0.23925,0.0821914,0.429934,-0.168692,0.612751,-0.392861,-0.0754575,-0.692637,0.165649,0.24434,-0.623031,0.0933305,0.30134,-0.0668173,-0.33174,-0.0258712,0.0129508
-0.826362,-0.800691,0.328791,-0.188642,-0.149099,0.746574,-0.0246157,0.571472,0.464062,0.245149,0.070027,0.424486,-0.171623,0.599031,-0.382906,-0.0855258,-0.692085,0.175216,0.228965,-0.608981,0.111939,0.309655,-0.0528944,-0.349327,-0.029668,0.0234667
-0.815763,-0.792414,0.327897,-0.1534,-0.157376,0.743885,-0.0301031,0.563551,0.465892,0.25092,0.0578261,0.418816,-0.174464,0.584998,-0.372752,-0.0955494,-0.691172,0.184691,0.21347,-0.594614,0.13049,0.317808,-0.0389439,-0.366732,-0.0334492,0.0339704
-0.805623,-0.783733,0.326835,-0.118079,-0.165573,0.740815,-0.0355751,0.555342,0.467483,0.256563,0.0455956,0.412933,-0.177217,0.570666,-0.362407,-0.105524,-0.689905,0.194072,0.197866,-0.579942,0.148973,0.325798,-0.0249735,-0.383949,-0.0372134,0.0444567
-0.796008,-0.774659,0.32561,-0.0826992,-0.173688,0.737374,-0.0410293,0.546855,0.468841,0.262077,0.0333423,0.406842,-0.17988,0.556048,-0.351881,-0.115446,-0.688293,0.203356,0.182163,-0.564979,0.167382,0.333625,-0.0109906,-0.400973,-0.040959,0.0549207
-0.78698,-0.765204,0.324225,-0.0472786,-0.181716,0.733571,-0.0464633,0.538099,0.469968,0.267463,0.0210727,0.400552,-0.182456,0.541158,-0.341181,-0.125311,-0.686342,0.21254,0.16637,-0.54974,0.185709,0.341288,0.00299768,-0.417801,-0.0446844,0.0653578
