# stan_version_major = 2
# stan_version_minor = 0
# stan_version_patch = 1
# model = example_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 0
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.65000000000000002 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 0.10000000000000001
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file =  (Default)
# init = 20
# random
#   seed = 986753838
# output
#   file = samples.csv (Default)
#   append_sample = 0 (Default)
#   diagnostic_file =  (Default)
#   append_diagnostic = 0 (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,mu
-0.0287896,0.998,0.1,3,4.23996
-0.533981,0.998198,0.1,3,2.96658
-0.435618,0.999805,0.1,2,3.0666
-0.659007,0.999066,0.1,2,2.85195
-0.171645,0.99957,0.1,3,4.58591
-0.416421,0.997763,0.1,3,4.9126
-0.723946,0.998986,0.1,2,5.20328
-0.727404,0.999991,0.1,0,5.20615
-1.16403,0.998206,0.1,2,5.5258
-1.10191,0.999869,0.1,1,5.48453
-0.875624,0.999911,0.1,1,5.32335
-2.1451,0.99418,0.1,2,6.07128
-0.905621,0.999847,0.1,2,5.34582
-0.876306,0.99998,0.1,0,5.32386
-0.0152675,0.998039,0.1,3,3.82526
-0.640972,0.996232,0.1,3,2.86777
-0.836199,0.999014,0.1,1,2.70679
-0.145972,0.998132,0.1,3,3.45968
-0.180081,0.999858,0.1,1,3.39986
-0.861905,0.998099,0.1,3,2.68706
-0.000740214,0.999831,0.1,3,4.03848
-0.236254,0.999107,0.1,3,3.31261
-0.794166,0.999365,0.1,3,2.73971
-0.78841,1,0.1,0,2.74429
-0.795903,0.999981,0.1,0,2.73833
-1.46195,0.99638,0.1,3,2.29006
-1.72674,0.999293,0.1,1,2.14165
-1.38895,0.999412,0.1,1,2.3333
-0.27214,0.99192,0.1,3,4.73775
-0.193657,0.999732,0.1,2,4.62235
-0.604083,0.998042,0.1,3,2.90083
-0.00772554,0.999661,0.1,3,3.8757
-0.36127,0.99842,0.1,3,4.85002
-1.39023,0.996589,0.1,2,5.66747
-1.39359,0.999996,0.1,1,5.66949
-0.989253,0.999472,0.1,3,5.40659
-0.192582,0.998514,0.1,3,3.37938
-0.193694,0.999997,0.1,0,3.3776
-0.294924,0.997694,0.1,2,3.23198
-0.288603,1,0.1,2,3.24026
-0.0529289,0.998113,0.1,2,3.67464
-0.00391952,0.999997,0.1,3,3.91146
-0.236387,0.999155,0.1,3,4.68758
-0.226955,0.999988,0.1,0,4.67373
-0.489474,0.999183,0.1,2,4.98942
-0.601175,0.99857,0.1,2,5.09652
-0.00362688,0.999812,0.1,3,3.91483
-0.0219453,0.999963,0.1,3,4.2095
-0.0201653,0.999869,0.1,3,3.79918
-0.00374301,0.99998,0.1,3,3.91348
-1.53926,0.994233,0.1,3,5.75457
-1.20082,0.9991,0.1,2,5.54972
-0.037428,0.998439,0.1,3,4.2736
-0.0301034,0.999843,0.1,3,3.75463
-0.185684,0.999054,0.1,3,4.6094
-0.181056,0.998498,0.1,3,3.39824
-1.09148,0.995517,0.1,2,2.52252
-0.891421,0.999925,0.1,1,2.66477
-0.00606148,0.997583,0.1,3,3.8899
-0.110088,0.999708,0.1,3,3.53077
-0.877906,0.996047,0.1,2,2.67493
-0.00887202,0.999196,0.1,3,3.86679
-0.0749762,0.998161,0.1,3,4.38724
-0.0727168,0.999999,0.1,0,4.38136
-0.0912658,0.999739,0.1,2,4.42724
-0.26426,0.998893,0.1,3,3.27301
-0.737933,0.996574,0.1,2,2.78515
-0.775919,0.999838,0.1,0,2.75427
-1.09579,0.9991,0.1,2,2.5196
-0.761661,0.998598,0.1,2,2.76577
-0.736232,0.999986,0.1,2,2.78655
-0.0264974,0.999712,0.1,3,3.76979
-0.10968,0.997711,0.1,3,4.46836
-0.0457179,0.999707,0.1,3,4.30238
-0.0698579,0.999967,0.1,3,4.37379
-0.261519,0.998915,0.1,2,4.72321
-1.40723,0.99643,0.1,2,5.67764
-0.605754,0.998647,0.1,2,5.10069
-0.875554,0.999029,0.1,1,5.32329
-0.80149,0.999995,0.1,2,5.26609
-1.25629,0.999542,0.1,4,2.41489
-0.968839,0.999828,0.1,1,2.608
-0.239091,0.998846,0.1,2,3.30849
-0.00467638,0.999638,0.1,3,4.09671
-0.00466323,1,0.1,0,4.09657
-0.0216155,0.999925,0.1,2,4.20792
-0.0200077,0.998866,0.1,4,3.79996
-0.00170019,0.999301,0.1,4,3.94169
-0.258936,0.998258,0.1,3,3.28037
-0.423467,0.999252,0.1,2,3.07971
-1.13878,0.995048,0.1,3,5.50916
-0.196737,0.998934,0.1,3,3.37272
-0.0533654,0.999535,0.1,2,3.6733
-0.0623616,0.999977,0.1,1,3.64684
-0.0716878,0.99991,0.1,2,3.62135
-0.14998,0.99795,0.1,3,4.54769
-0.0598888,0.9996,0.1,2,4.34609
-0.283321,0.999197,0.1,2,4.75276
-0.0116864,0.999331,0.1,2,4.15288
-0.364451,0.998291,0.1,3,3.14624
-0.362781,1,0.1,0,3.1482
-0.350545,0.99999,0.1,0,3.16269
-0.0623885,0.999359,0.1,2,3.64676
-0.0046915,0.999958,0.1,3,3.90313
-0.933901,0.998385,0.1,3,2.63332
-0.782668,0.999789,0.1,1,2.74887
-0.782435,1,0.1,0,2.74905
-0.711509,0.999697,0.1,1,2.8071
-0.349101,0.999469,0.1,2,3.16442
-0.0846303,0.999043,0.1,3,3.58859
-0.00314005,0.999482,0.1,3,4.07925
-0.71312,0.995522,0.1,3,2.80575
-0.717085,0.99999,0.1,0,2.80243
-0.982109,0.999103,0.1,1,2.59849
-1.13918,0.999454,0.1,1,2.49057
-1.0362,0.999561,0.1,1,2.56042
-0.852294,0.999857,0.1,3,2.6944
-0.771654,0.999962,0.1,1,2.7577
-0.76574,0.999895,0.1,2,2.76247
-0.11224,0.998908,0.1,3,4.47379
-0.291877,0.995247,0.1,3,3.23596
-0.61172,0.999119,0.1,2,2.89391
-0.614011,0.999994,0.1,0,2.89184
-0.556135,0.999973,0.1,1,2.94536
-0.0553173,0.999397,0.1,3,3.66738
-0.315174,0.998947,0.1,3,3.20605
-0.269822,1,0.1,2,3.26539
-0.0379822,0.998936,0.1,2,3.72438
-0.361115,0.997433,0.1,3,4.84984
-0.537815,0.999485,0.1,2,5.03713
-0.245156,0.999978,0.1,2,4.70022
-0.0513593,0.999341,0.1,2,4.3205
-0.270353,0.999136,0.1,3,4.73533
-0.540127,0.998455,0.1,2,5.03935
-0.00214849,0.999308,0.1,3,3.93445
-0.190823,0.999013,0.1,3,4.61777
-0.408003,0.998717,0.1,2,4.90333
-1.18504,0.996851,0.1,3,2.4605
-0.156157,0.994045,0.1,3,4.55885
-0.263611,0.999519,0.1,2,4.7261
-0.667809,0.998252,0.1,3,5.15569
-0.157565,0.997647,0.1,3,3.43864
-0.896247,0.997554,0.1,3,2.66116
-0.924943,0.999938,0.1,3,2.6399
-1.39442,0.998777,0.1,2,2.33002
-1.4032,0.999978,0.1,0,2.32477
-0.121199,0.9999,0.1,3,3.50766
-0.818238,0.996027,0.1,3,5.27925
-0.847766,0.999872,0.1,3,5.30213
-1.2765,0.998736,0.1,2,5.59781
-0.180093,0.99956,0.1,3,4.60016
-0.0231485,0.999678,0.1,3,3.78483
-0.603746,0.998796,0.1,3,2.90114
-0.581445,0.999976,0.1,0,2.92163
-0.0155017,0.998057,0.1,3,3.82392
-0.328215,0.997593,0.1,3,4.8102
-0.0516094,0.999792,0.1,2,4.32128
-0.0233541,0.999759,0.1,2,4.21612
-0.0768039,0.99701,0.1,3,4.39193
-0.565639,0.998289,0.1,3,5.06362
-0.184271,0.999894,0.1,2,4.60708
-0.000699007,0.999981,0.1,3,4.03739
-0.0550808,0.999657,0.1,3,3.66809
-2.96923,0.991987,0.1,3,6.4369
-2.60449,0.999674,0.1,1,6.28232
-2.60439,1,0.1,0,6.28227
-0.0301999,0.997889,0.1,3,3.75424
-0.00331787,0.999834,0.1,3,4.08146
-0.0506723,0.999777,0.1,3,3.68165
-0.0175363,0.999962,0.1,3,3.81272
-0.0018108,0.999955,0.1,2,3.93982
-0.145995,0.99955,0.1,3,3.45964
-0.0368054,0.999489,0.1,3,4.27131
-0.867482,0.997674,0.1,3,2.68282
-0.884372,0.997649,0.1,3,5.32994
-0.0173497,0.999138,0.1,3,4.18628
-0.0250889,0.99999,0.1,3,4.224
-0.277235,0.999038,0.1,3,4.74463
-0.00557873,0.997883,0.1,3,3.89437
-0.0283544,0.999471,0.1,3,3.76186
-0.0118239,0.999805,0.1,3,3.84622
-0.000710351,0.999901,0.1,3,4.03769
-0.343514,0.999592,0.1,4,4.82887
-0.416532,0.999696,0.1,1,4.91272
-0.555231,0.999222,0.1,2,5.05378
-0.00416692,0.999384,0.1,3,4.09129
-0.250917,0.998746,0.1,3,3.2916
-0.160914,0.99633,0.1,3,4.5673
-0.304261,0.999579,0.1,2,4.78008
-0.559411,0.999332,0.1,2,5.05774
-0.568756,0.999994,0.1,2,5.06654
-0.587646,0.99994,0.1,0,5.08411
-0.55882,0.999994,0.1,2,5.05719
-1.01333,0.998373,0.1,2,5.42361
-1.01805,0.999988,0.1,0,5.42692
-0.0410147,0.997247,0.1,3,3.71359
-0.217909,0.999369,0.1,3,4.66017
-0.0280605,0.999455,0.1,2,4.2369
-0.512581,0.998556,0.1,3,5.0125
-0.511859,1,0.1,0,5.01179
-1.2787,0.996591,0.1,2,5.59919
-0.511443,0.99675,0.1,2,5.01138
-0.703197,0.998433,0.1,3,2.81409
-1.02114,0.993371,0.1,2,2.57092
-1.00819,0.999985,0.1,1,2.58001
-0.925299,1,0.1,2,2.63963
-0.000151238,0.999484,0.1,3,3.98261
-1.25936e-06,0.999993,0.1,4,4.00159
-0.0695224,0.999676,0.1,3,4.37289
-0.0149384,0.999775,0.1,3,3.82715
-0.0115764,0.999905,0.1,3,4.15216
-0.0175385,0.999958,0.1,2,4.18729
-0.799674,0.997093,0.1,3,5.26465
-2.14295,0.993299,0.1,3,1.92976
-0.44121,0.999495,0.1,3,3.06063
-0.00131631,0.999667,0.1,3,4.05131
-0.0518853,0.999748,0.1,3,3.67787
-0.012561,0.99948,0.1,3,4.1585
-0.755717,0.99911,0.1,4,5.2294
-0.918721,0.999341,0.1,1,5.35552
-0.606926,0.99983,0.1,2,5.10175
-0.012086,0.998989,0.1,2,4.15547
-0.149473,0.998765,0.1,3,4.54676
-0.0644774,0.999395,0.1,3,3.6409
-0.00301171,0.999901,0.1,3,4.07761
-0.506541,0.99726,0.1,3,5.00652
-0.622996,0.9985,0.1,2,5.11624
-0.273445,0.999494,0.1,2,4.73952
-0.115854,0.99968,0.1,3,4.48136
-0.0551247,0.998046,0.1,3,4.33204
-0.512071,0.99596,0.1,3,5.012
-0.110525,0.998659,0.1,2,4.47016
-0.123562,0.999959,0.1,1,4.49712
-1.93996,0.991313,0.1,3,2.03025
-1.22019,0.99955,0.1,2,2.43783
-0.0566668,0.999447,0.1,3,3.66335
-0.131211,0.999483,0.1,3,3.48773
-0.0270866,0.997796,0.1,3,4.23275
-0.127571,0.99961,0.1,3,3.49488
-0.199594,0.999701,0.1,2,3.36819
-0.369532,0.999092,0.1,2,3.14031
-0.301162,0.999974,0.1,1,3.2239
-0.272325,0.999868,0.1,1,3.262
-0.093263,0.999082,0.1,2,3.56811
-0.144545,0.999623,0.1,2,3.46233
-2.42379,0.991326,0.1,3,6.20172
-2.4939,0.999874,0.1,1,6.23334
-2.34947,0.999646,0.1,1,6.16771
-0.0616667,0.999702,0.1,3,4.35119
-4.51827,0.990877,0.1,3,0.993916
-4.54799,0.999926,0.1,0,0.984045
-4.5374,1,0.1,0,0.987561
-4.42458,1,0.1,2,1.02524
-4.44308,0.999954,0.1,0,1.01903
-4.64743,0.999179,0.1,0,0.951252
-4.82615,0.99936,0.1,0,0.893184
-4.86906,0.999893,0.1,0,0.879403
-5.01487,0.999731,0.1,1,0.833022
-4.85596,0.999901,0.1,0,0.883605
-3.97939,0.998455,0.1,1,1.17887
-3.98779,0.999979,0.1,0,1.17589
-1.49876,0.999583,0.1,2,2.26866
-0.0208609,0.999991,0.1,3,3.79574
-0.0466488,0.999951,0.1,3,3.69455
-0.37922,0.998754,0.1,4,3.12912
-0.339029,0.999796,0.1,1,3.17656
-0.220306,0.999787,0.1,2,3.33621
-1.0872,0.99707,0.1,3,5.47459
-0.771541,0.999682,0.1,1,5.24221
-0.180652,0.995216,0.1,3,4.60109
-0.517799,0.99826,0.1,3,5.01764
-0.649259,0.999847,0.1,3,5.13953
-0.706739,0.998077,0.1,3,2.8111
-1.24157,0.998291,0.1,2,2.4242
-0.0425628,0.999734,0.1,3,3.70824
-0.210409,0.999733,0.1,4,3.3513
-0.477614,0.999753,0.1,3,3.02264
-0.53756,0.999531,0.1,1,2.96312
-0.0883366,0.997212,0.1,3,4.42033
-0.0428591,0.999943,0.1,2,4.29278
-0.000597084,0.999951,0.1,3,3.96544
-0.00204337,0.999987,0.1,3,4.06393
-0.548614,0.998198,0.1,3,5.04749
-0.489564,0.999696,0.1,1,4.98951
-0.245218,0.996514,0.1,3,3.29969
-0.152243,0.999514,0.1,2,3.4482
-0.724477,0.997373,0.1,3,5.20373
-0.885752,0.999538,0.1,1,5.33098
-0.880953,0.999991,0.1,2,5.32737
-0.883241,0.999994,0.1,0,5.32909
-1.15053,0.999693,0.1,3,5.51693
-1.22493,0.999876,0.1,2,5.5652
-0.0222617,0.997455,0.1,3,3.78899
-0.343212,0.999445,0.1,3,4.82851
-0.437435,0.999535,0.1,2,4.93535
-0.157028,0.996758,0.1,2,4.56041
-1.20706,0.994003,0.1,3,5.55374
-0.50328,0.999802,0.1,3,5.00328
-0.481575,0.999968,0.1,0,4.9814
-0.546518,0.999429,0.1,2,5.04548
-0.606418,0.999867,0.1,3,5.10129
-0.604541,1,0.1,0,5.09958
-0.00114081,0.999946,0.1,4,3.95223
-0.0525556,0.999095,0.1,3,4.32421
-0.325375,0.998603,0.1,3,4.80669
-0.0220732,0.999993,0.1,3,4.21011
-0.416452,0.998104,0.1,2,4.91264
-0.436524,0.999917,0.1,0,4.93437
-0.0032465,0.999659,0.1,3,3.91942
-0.490319,0.998231,0.1,3,4.99027
-0.0379608,0.995529,0.1,3,3.72446
-1.52435,0.995225,0.1,3,2.25395
-0.659603,0.998507,0.1,3,5.14857
-0.226625,0.999098,0.1,2,4.67324
-0.0449304,0.999623,0.1,2,4.29977
-0.0104711,0.999827,0.1,3,3.85529
-0.0152007,0.999708,0.1,3,4.17436
-0.0449318,0.999886,0.1,2,4.29977
-0.490799,0.998637,0.1,3,3.00924
-0.390973,0.999786,0.1,1,3.11572
-0.459439,0.999256,0.1,2,3.04142
-1.9757,0.993311,0.1,2,2.01219
-1.9848,0.999977,0.1,0,2.00762
-1.47462,0.999899,0.1,2,2.28266
-0.00813584,0.993906,0.1,3,4.12756
-0.381556,0.998901,0.1,3,3.12644
-0.138993,0.999883,0.1,2,3.47276
-1.15331e-05,0.998899,0.1,3,3.9952
-0.0970239,0.999623,0.1,3,3.55949
-0.0595227,1,0.1,3,3.65497
-0.56866,0.997907,0.1,2,2.93355
-0.125162,0.995472,0.1,3,4.50032
-0.105397,0.999996,0.1,1,4.45912
-0.013438,0.998362,0.1,3,3.83606
-0.324825,0.999201,0.1,3,3.19399
-0.089167,0.999909,0.1,2,3.5777
-0.0496643,0.999956,0.1,2,3.68484
-0.0516178,0.999996,0.1,1,3.6787
-0.053775,0.998225,0.1,3,4.32795
-0.00937404,0.99926,0.1,3,3.86308
-0.0352812,0.99818,0.1,3,4.26564
-0.0143854,0.999301,0.1,3,3.83038
-0.00292155,0.999939,0.1,3,4.07644
-0.100237,0.999235,0.1,3,3.55226
-0.136016,0.999794,0.1,2,3.47843
-0.24131,0.997357,0.1,3,4.69471
-0.314547,0.99963,0.1,1,4.79315
-0.38001,0.999722,0.1,3,4.87179
-0.383082,0.999992,0.1,0,4.87531
-0.379382,1,0.1,1,4.87107
-0.00519524,0.998918,0.1,3,3.89807
-0.00212278,0.999988,0.1,2,3.93484
-0.0199931,0.999709,0.1,3,4.19997
-0.0215889,0.999991,0.1,1,4.20779
-0.0192776,0.999987,0.1,2,4.19635
-0.0664662,0.999739,0.1,2,4.3646
-0.201959,0.999572,0.1,3,4.63555
-0.0502099,0.993831,0.1,3,3.68311
-0.773774,0.998759,0.1,3,2.756
-0.143948,0.999437,0.1,3,3.46344
-0.0849047,0.999601,0.1,3,4.41208
-0.996495,0.994638,0.1,2,5.41173
-1.23663,0.999296,0.1,1,5.57266
-0.00791158,0.998417,0.1,3,3.87421
-0.0173152,0.99997,0.1,2,3.81391
-0.439918,0.998858,0.1,3,3.062
-0.0164471,0.999679,0.1,3,3.81863
-0.42136,0.999417,0.1,3,3.082
-0.685715,0.998805,0.1,2,2.82892
-0.0825105,0.998366,0.1,3,4.40623
-1.58431e-05,0.999999,0.1,3,4.00563
-0.029634,0.999918,0.1,3,4.24345
-0.113515,0.99922,0.1,3,3.52352
-0.463545,0.998394,0.1,3,3.03714
-0.187803,0.999585,0.1,3,4.61287
-0.0140146,0.999244,0.1,3,3.83258
-0.275659,0.999295,0.1,3,3.25749
-0.270397,0.999998,0.1,4,3.26461
-0.490126,0.999358,0.1,2,3.00992
-0.182849,0.998103,0.1,4,3.39527
-0.282383,0.997679,0.1,2,3.24849
-1.25382,0.997135,0.1,2,2.41645
-1.10365,0.99989,0.1,4,5.4857
-1.10791,0.999995,0.1,1,5.48856
-0.954948,0.99982,0.1,1,5.38199
-0.942092,0.999987,0.1,1,5.37266
-0.909078,1,0.1,1,5.34839
-1.08063,0.999535,0.1,1,5.47012
-1.51787,0.999338,0.1,3,5.74234
-1.46059,0.999998,0.1,4,5.70915
-1.35198,0.999959,0.1,2,5.64437
-1.20968,0.999282,0.1,1,5.55543
-1.48717,0.998788,0.1,1,5.72463
-2.77447,0.996618,0.1,2,6.35562
-2.59593,0.999829,0.1,2,6.27857
-0.738515,0.999979,0.1,4,5.21533
-0.841746,0.999798,0.1,2,5.29749
-0.842469,0.999998,0.1,0,5.29805
-0.909614,0.999624,0.1,1,5.34879
-1.1134,0.999163,0.1,1,5.49225
-0.162779,0.999755,0.1,3,4.57058
-0.0439234,0.999256,0.1,3,3.70361
-0.0947341,0.999698,0.1,2,3.56472
-0.124226,0.999734,0.1,3,3.50155
-0.0128773,0.999158,0.1,3,4.16048
-0.074616,0.997965,0.1,3,3.61369
-0.072298,0.999999,0.1,0,3.61974
-0.0693147,0.999996,0.1,0,3.62767
-0.000119841,0.99997,0.1,3,4.01548
-0.0159874,0.999751,0.1,3,3.82119
-0.044888,0.99991,0.1,3,3.70037
-0.022315,0.999973,0.1,2,3.78874
-0.0385497,0.999978,0.1,3,3.72233
-0.254183,0.998316,0.1,3,3.287
-0.362155,0.999617,0.1,1,3.14894
-0.239361,0.999947,0.1,3,3.3081
-0.0568164,0.999998,0.1,3,3.66291
-0.840073,0.997686,0.1,3,5.2962
-0.00487025,0.999041,0.1,3,3.90131
-0.533989,0.999141,0.1,3,5.03343
-0.713521,0.999414,0.1,1,5.19459
-0.156652,0.999734,0.1,2,4.55974
-0.0527724,0.999753,0.1,2,4.32488
-0.136488,0.999901,0.1,3,4.52247
-0.132583,0.998985,0.1,3,3.48506
-0.671621,0.99797,0.1,3,2.84102
-0.390578,0.999906,0.1,4,3.11617
-0.168006,0.999975,0.1,2,3.42034
-0.736851,0.998011,0.1,2,2.78604
-0.275494,0.997813,0.1,2,3.25771
-0.0457525,0.999029,0.1,3,4.3025
-0.00666235,0.999511,0.1,3,3.88457
-0.138737,0.999479,0.1,3,4.52676
-0.0268246,0.999683,0.1,3,3.76838
-0.128225,0.998292,0.1,3,4.50641
-0.0744245,0.999817,0.1,3,4.38581
-0.141057,0.999054,0.1,3,3.46886
-0.0298859,0.999903,0.1,3,3.75552
-3.49547,0.989082,0.1,3,1.35596
-3.48654,1,0.1,0,1.35934
-3.51916,0.999918,0.1,0,1.34702
-3.30232,0.999414,0.1,1,1.43005
-3.42078,0.999598,0.1,0,1.38436
-2.92893,0.999469,0.1,1,1.5797
-2.89824,0.999983,0.1,1,1.59241
-3.80273,0.997138,0.1,1,1.2422
-4.28995,0.996152,0.1,1,1.07085
-3.73145,0.999533,0.1,1,1.26817
-3.19014,0.999974,0.1,4,1.47408
-3.30107,0.999634,0.1,0,1.43054
-3.29379,1,0.1,0,1.43337
-3.27247,0.999967,0.1,2,1.44169
-0.0127514,0.999983,0.1,3,4.1597
-6.77113e-06,0.999995,0.1,3,3.99632
-0.00734477,0.999613,0.1,3,4.1212
-0.210136,0.997097,0.1,3,4.64828
-0.0428988,0.999997,0.1,4,3.70709
-0.158743,0.999782,0.1,3,3.43654
-0.130313,0.999125,0.1,3,4.51051
-0.148232,0.999497,0.1,3,3.45551
-0.511717,0.99212,0.1,3,5.01165
-0.405423,0.99999,0.1,3,4.90047
-0.387364,0.999972,0.1,0,4.88019
-0.420348,0.999966,0.1,2,4.91689
-0.00303819,0.999765,0.1,3,4.07795
-0.0348574,0.999247,0.1,3,3.73596
-0.000750421,0.999757,0.1,4,3.96126
-0.0615811,0.999532,0.1,3,4.35094
-0.0489387,1,0.1,4,4.31285
-0.318641,0.997903,0.1,3,4.7983
-0.422162,0.998098,0.1,3,4.91887
-6.70891e-05,0.999624,0.1,3,3.98842
-0.00674318,0.999874,0.1,4,4.11613
-0.0440928,0.999741,0.1,2,4.29696
-0.00364666,0.999842,0.1,3,4.0854
-0.0604277,0.999445,0.1,3,3.65236
-0.428574,0.998153,0.1,2,3.07418
-0.00536706,0.999684,0.1,3,4.10361
-0.857845,0.997425,0.1,3,2.69016
-0.895464,0.999853,0.1,0,2.66174
-0.0220457,0.998929,0.1,3,3.79002
-0.00159067,0.999629,0.1,3,4.0564
-0.0471477,0.999024,0.1,3,3.69292
-0.119111,0.999722,0.1,3,3.51192
-0.0969556,0.999964,0.1,1,3.55965
-0.159126,0.999712,0.1,2,3.43586
-0.189365,0.999653,0.1,2,3.38459
-0.107287,0.999788,0.1,2,3.53678
-0.0292502,0.999504,0.1,2,3.75813
-0.0358785,0.999916,0.1,2,3.73213
-0.382804,0.998224,0.1,3,4.87499
-0.0137692,0.996002,0.1,3,3.83405
-0.000228094,0.999993,0.1,3,4.02136
-0.0017284,0.999996,0.1,3,3.94121
-0.0357612,0.999932,0.1,3,3.73256
-0.00126885,0.999995,0.1,3,3.94962
-0.0228656,0.999819,0.1,3,4.21385
-0.0504796,0.999636,0.1,3,4.31774
-0.152608,0.99913,0.1,3,3.44754
-0.0560494,0.998833,0.1,3,4.33481
-0.0418979,0.99979,0.1,2,4.28948
-0.288471,0.99932,0.1,3,4.75957
-0.0360429,0.999232,0.1,3,4.26849
-0.166278,0.999447,0.1,2,4.57668
-0.245678,0.998611,0.1,3,3.29903
-0.0956466,0.999692,0.1,2,3.56263
-1.3737,0.996493,0.1,3,5.65753
-1.79539,0.998674,0.1,1,5.89493
-0.316363,0.999018,0.1,2,4.79544
-0.000133763,0.999382,0.1,3,4.01636
-0.896963,0.998011,0.1,3,2.66062
-1.0409,0.999743,0.1,2,2.55715
-0.386386,0.999999,0.1,4,3.12093
-0.555416,0.999367,0.1,2,2.94604
-0.718321,0.999479,0.1,2,2.8014
-0.726466,0.999847,0.1,2,2.79462
-0.656759,0.99999,0.1,2,2.85391
-0.784219,0.99948,0.1,2,2.74763
-2.30403,0.992657,0.1,2,1.85336
-0.788589,0.999982,0.1,3,2.74414
-0.818566,0.999894,0.1,0,2.7205
-0.21112,0.999495,0.1,2,3.3502
-0.0344804,0.999185,0.1,2,3.7374
-0.122523,0.998729,0.1,3,4.49502
-0.750874,0.997425,0.1,3,5.22546
-0.726255,0.999982,0.1,0,5.2052
-0.876871,0.999383,0.1,1,5.32429
-0.949188,0.99989,0.1,3,5.37782
-1.14527,0.999222,0.1,1,5.51345
-0.727783,0.999724,0.1,2,5.20647
-0.40806,0.999993,0.1,3,4.90339
-0.185137,0.999929,0.1,2,4.6085
-0.0160338,0.999991,0.1,3,4.17907
-0.0178521,0.999987,0.1,1,4.18896
-0.000606431,0.999999,0.1,3,4.03483
-0.00287797,0.999922,0.1,3,3.92413
-0.00121202,1,0.1,4,3.95077
-0.0548571,0.999382,0.1,3,4.33123
-0.0607883,0.998839,0.1,3,3.65132
-0.000464346,0.999756,0.1,3,4.03047
-0.194266,0.999709,0.1,3,4.62332
-0.00118095,0.999517,0.1,3,3.9514
-1.86872e-05,0.998895,0.1,4,3.99389
-0.0500345,0.999871,0.1,3,4.31634
-0.563006,0.998049,0.1,3,2.93886
-1.15127,0.99821,0.1,2,2.48259
-1.3378,0.999427,0.1,3,2.36427
-0.0506507,0.999767,0.1,3,3.68172
-0.00201893,0.99983,0.1,3,4.06354
-0.096073,0.999077,0.1,3,3.56166
-0.988441,0.996005,0.1,3,5.40602
-0.813103,0.998309,0.1,2,5.27523
-0.0304972,0.997041,0.1,3,3.75303
-0.00112312,0.999889,0.1,3,4.04739
-0.00562483,0.999929,0.1,3,3.89394
-0.0319544,0.999903,0.1,3,4.2528
-0.0145141,0.999971,0.1,2,4.17038
-0.0028369,0.999969,0.1,3,3.92468
-0.0540797,0.999838,0.1,3,4.32888
-0.0086759,0.999697,0.1,3,4.13173
-0.025552,0.999779,0.1,3,3.77394
-0.02647,0.999997,0.1,0,3.76991
-0.45873,0.998557,0.1,3,3.04216
-0.138219,0.999551,0.1,2,3.47423
-0.735506,0.997823,0.1,2,2.78715
-0.565202,0.99999,0.1,3,2.9368
-0.481201,0.999903,0.1,1,3.01898
-0.755073,0.999158,0.1,2,2.77112
-0.0142209,0.999339,0.1,3,3.83135
-0.00111958,0.999987,0.1,3,3.95268
-0.0078536,0.999923,0.1,2,3.87467
-0.0141958,0.999801,0.1,3,4.1685
-0.0141577,0.999997,0.1,2,4.16827
-0.0252255,0.999943,0.1,3,4.22461
-0.54119,0.997926,0.1,3,5.04038
-1.35912,0.996187,0.1,2,5.64871
-1.20154,0.999986,0.1,3,5.55019
-1.17587,0.999967,0.1,2,5.53354
-0.0423651,0.999705,0.1,3,4.29108
-0.879073,0.997476,0.1,3,5.32595
-0.726066,0.999749,0.1,1,5.20504
-0.000937371,0.999491,0.1,3,4.0433
-0.398531,0.998686,0.1,3,3.10722
-0.397715,1,0.1,1,3.10813
-0.206371,0.998788,0.1,3,4.64245
-0.00764218,0.999159,0.1,2,4.12363
-0.0906012,0.998718,0.1,3,4.42568
-0.0385857,0.999909,0.1,2,4.2778
-0.125547,0.998434,0.1,3,4.50109
-0.139388,0.999948,0.1,3,4.52799
-0.11485,0.999405,0.1,3,3.52073
-0.0966691,0.999976,0.1,1,3.5603
-0.0136053,0.999857,0.1,3,3.83504
-0.0346537,0.99987,0.1,3,4.26326
-0.384071,0.998415,0.1,3,4.87644
-0.193454,0.99939,0.1,2,4.62202
-0.13846,0.999984,0.1,2,4.52623
-0.620347,0.99834,0.1,2,5.11386
-0.120199,0.998229,0.1,2,4.4903
-0.467411,0.998988,0.1,3,4.96686
-0.237153,0.997104,0.1,3,3.3113
-0.239069,0.999995,0.1,0,3.30852
-0.00721407,0.999635,0.1,2,3.87988
-0.000381328,0.999901,0.1,3,3.97238
-0.252411,0.999439,0.1,3,3.28949
-1.17083,0.99781,0.1,4,2.46975
-0.541791,0.999519,0.1,2,2.95905
-0.0656206,0.999918,0.1,3,3.63773
-1.90332,0.993412,0.1,3,2.04894
