-1.25181 -2.06813 -0.134545 -0.9803 -2.06813 0.790025
-1.80388 -2.2457 -0.28612 -1.47785 -2.2457 1.07322
-1.44953 -1.83623 -1.44162 -2.04435 -1.83623 0.00558937
-1.90122 -1.49851 -1.99538 -2.75531 -1.49851 -0.0665837
-1.81682 -1.37921 -0.405569 -1.57147 -1.37921 0.997905
-1.97712 -1.42151 0.142376 -1.29736 -1.42151 1.49871
-1.69668 -1.31461 0.206754 -1.05354 -1.31461 1.34593
-0.702564 -3.62354 -0.403176 -0.781876 -3.62354 0.211699
-0.68505 -3.36076 -0.455872 -0.806754 -3.36076 0.162053
-0.799215 -2.7426 2.37595 1.11492 -2.7426 2.24518
-0.857031 -3.54223 2.38801 1.08256 -3.54223 2.29459
-0.60081 -2.96304 2.57413 1.39535 -2.96304 2.24502
-0.15154 -3.34434 -2.12023 -1.60638 -3.34434 -1.39207
-0.256598 -3.17163 -1.81035 -1.46155 -3.17163 -1.09867
1.01589 -0.912403 1.36392 1.68278 -0.912403 0.246094
1.34759 0.106702 1.9972 2.36512 0.106702 0.459344
1.45687 0.573687 -1.0234 0.306506 0.573687 -1.75382
1.45687 0.573687 -1.0234 0.306506 0.573687 -1.75382
-0.152475 -3.22616 -0.064069 -0.15312 -3.22616 0.0625128
0.706588 -2.08536 1.26303 1.39273 -2.08536 0.393464
0.603748 -1.71751 1.32654 1.36492 -1.71751 0.511091
1.66272 1.33534 1.74519 2.40975 1.33534 0.0583105
1.29647 -0.301873 -1.1534 0.101172 -0.301873 -1.73232
1.66135 1.67218 0.914601 1.82147 1.67218 -0.528029
1.49215 0.618759 -0.0364226 1.02935 0.618759 -1.08086
1.65694 1.40609 -0.201554 1.02911 1.40609 -1.31415
1.92982 2.68021 -0.670299 0.890614 2.68021 -1.83856
1.83665 2.41168 -1.61826 0.154424 2.41168 -2.44299
1.82308 1.98601 -0.0230634 1.2728 1.98601 -1.30542
1.32933 0.265119 -0.191935 0.804261 0.265119 -1.0757
1.71715 1.75198 -1.79654 -0.0561387 1.75198 -2.48456
-0.0132256 -2.95044 0.696598 0.483217 -2.95044 0.501921
0.174749 -2.97543 0.266163 0.311772 -2.97543 0.0646396
0.514403 -2.19714 -0.811997 -0.210431 -2.19714 -0.937906
0.913764 -1.28029 -0.334202 0.409812 -1.28029 -0.882445
1.25704 -0.393947 -1.37839 -0.0858082 -0.393947 -1.86353
1.56282 1.03056 -0.370802 0.842883 1.03056 -1.36728
1.24089 -0.273849 0.0552075 0.916477 -0.273849 -0.838402
1.2229 -0.119298 0.14926 0.970263 -0.119298 -0.759177
1.49772 0.880272 -0.787378 0.502286 0.880272 -1.61581
1.78498 1.74953 -1.43531 0.247254 1.74953 -2.27709
1.78498 1.74953 -1.43531 0.247254 1.74953 -2.27709
1.83896 2.09149 -2.41479 -0.407169 2.09149 -3.00785
1.48233 0.616369 0.684563 1.53222 0.616369 -0.564104
1.01364 -1.01328 -3.32823 -1.63666 -1.01328 -3.07016
0.613384 -2.07833 2.52549 2.21952 -2.07833 1.35206
1.25332 -0.00266007 0.829775 1.47297 -0.00266007 -0.29949
1.32943 -0.0681848 1.28419 1.84811 -0.0681848 -0.0319908
-1.73899 -1.67913 -1.37312 -2.20059 -1.67913 0.258714
-2.65258 1.38818 0.0771131 -1.82113 1.38818 1.93019
-2.22715 -0.241454 -2.01471 -2.99945 -0.241454 0.150219
-1.96078 -1.04546 2.52588 0.399588 -1.04546 3.17255
-1.78897 -1.63832 2.31027 0.368612 -1.63832 2.8986
-1.64951 -1.88932 -2.37961 -2.84901 -1.88932 -0.516257
-0.699264 -3.18821 -3.10125 -2.68737 -3.18821 -1.69846
0.411452 -2.07192 1.54377 1.38255 -2.07192 0.800673
0.205946 -2.36423 1.68951 1.34029 -2.36423 1.04904
1.63586 0.648806 -0.430459 0.852346 0.648806 -1.46111
1.9796 2.39033 -0.605428 0.971686 2.39033 -1.82789
1.79079 2.3593 -0.564655 0.867011 2.3593 -1.66555
2.077 3.08734 -0.732267 0.950871 3.08734 -1.98645
1.58738 1.14918 0.386899 1.39603 1.14918 -0.848869
1.39454 0.378635 0.0224427 1.00196 0.378635 -0.97022
1.24464 -0.0356384 -0.648013 0.421878 -0.0356384 -1.33831
0.19455 -2.78009 -0.863936 -0.473328 -2.78009 -0.748463
0.102086 -2.91076 -1.0225 -0.650833 -2.91076 -0.795204
-2.94115 2.57591 1.78286 -0.819039 2.57591 3.34038
-2.56456 1.17058 -1.9797 -3.21328 1.17058 0.413557
-2.87764 2.23913 -2.04159 -3.47842 2.23913 0.59118
-2.44622 0.664166 -1.54677 -2.82347 0.664166 0.636001
-2.53094 0.53318 -1.37292 -2.76044 0.53318 0.818843
-1.94882 -1.06018 0.691152 -0.889303 -1.06018 1.86674
-1.00238 -2.9303 -0.568772 -1.11097 -2.9303 0.306606
-1.57279 -2.08738 0.907164 -0.470668 -2.08738 1.75359
-1.91042 -1.21118 -0.55457 -1.74301 -1.21118 0.958729
-0.218322 -3.35389 1.02891 0.573172 -3.35389 0.881926
-2.13821 -0.250895 0.520143 -1.14415 -0.250895 1.87974
-2.23201 -0.322461 0.409065 -1.28902 -0.322461 1.86752
-2.68968 1.52552 0.684088 -1.41817 1.52552 2.38562
-0.343354 -3.24316 -0.412806 -0.534686 -3.24316 -0.0491098
1.92298 2.82461 -1.46315 0.325143 2.82461 -2.39436
1.92298 2.82461 -1.46315 0.325143 2.82461 -2.39436
1.75089 1.6821 0.520143 1.60587 1.6821 -0.870272
1.8658 2.57462 1.56165 2.42357 2.57462 -0.215072
1.9278 2.77305 1.64251 2.52459 2.77305 -0.20173
1.74462 1.69003 -0.307867 1.01594 1.69003 -1.45133
1.33902 0.679291 0.641879 1.4007 0.679291 -0.49295
0.800169 -1.50554 1.159 1.38534 -1.50554 0.253735
1.04884 -0.754463 3.30553 3.079 -0.754463 1.59572
1.32666 0.312049 3.30976 3.27845 0.312049 1.40226
0.0611597 -2.965 -0.972454 -0.644382 -2.965 -0.730875
0.592292 -2.51163 -2.38994 -1.27113 -2.51163 -2.10876
0.92873 -0.822403 -0.930682 -0.00138058 -0.822403 -1.3148
-1.65432 -2.24125 1.42743 -0.16043 -2.24125 2.17913
-1.90465 -1.4902 -0.242723 -1.51842 -1.4902 1.17516
-1.65585 -1.4248 -0.211722 -1.32058 -1.4248 1.02116
-1.81682 -1.44352 -0.134583 -1.37985 -1.44352 1.18952
-1.67141 -1.93057 -0.73364 -1.70063 -1.93057 0.663105
-2.59269 1.20252 0.0203915 -1.81889 1.20252 1.84773
-2.52641 0.721341 2.01074 -0.36463 0.721341 3.20825
-2.00603 -1.07715 -0.615633 -1.8538 -1.07715 0.983162
-2.06672 -0.560159 -3.09616 -3.65071 -0.560159 -0.727925
-2.06999 -0.56611 -3.10364 -3.65831 -0.56611 -0.730899
-1.15943 -2.5769 -0.710049 -1.32192 -2.5769 0.317759
-1.33713 -2.55914 3.13732 1.27293 -2.55914 3.16391
-0.972715 -2.72044 3.44882 1.75087 -2.72044 3.1265
-1.67928 -1.41881 3.27146 1.12584 -1.41881 3.5007
-2.20824 -0.192048 -0.0882352 -1.62385 -0.192048 1.49907
-1.61718 -1.71662 -2.61663 -2.99375 -1.71662 -0.706721
1.07918 -0.778756 1.33598 1.70777 -0.778756 0.181583
0.588027 -2.04068 -1.33654 -0.52928 -2.04068 -1.36088
1.31831 -0.380964 0.357619 1.18506 -0.380964 -0.679309
-0.394952 -3.00835 -3.30197 -2.61412 -3.00835 -2.05558
-0.384712 -2.87671 -3.20462 -2.53804 -2.87671 -1.99397
-0.428438 -2.85054 -3.63323 -2.87203 -2.85054 -2.26613
-0.131396 -3.14292 -3.70713 -2.71425 -3.14292 -2.52842
0.0953028 -2.89082 -1.88477 -1.26535 -2.89082 -1.40012
0.67563 -1.8537 -2.67164 -1.41139 -1.8537 -2.36687
0.346933 -2.3092 -1.97805 -1.15338 -2.3092 -1.64401
-1.63774 -2.15705 -1.65603 -2.32905 -2.15705 -0.0129387
-1.58599 -2.27549 -1.65013 -2.28828 -2.27549 -0.0453493
-1.75955 -1.74563 -0.531057 -1.6197 -1.74563 0.868673
-1.52764 -2.26414 0.112951 -1.00034 -2.26414 1.16008
-1.51905 -2.1788 0.226092 -0.914262 -2.1788 1.234
-1.18897 -2.82788 -0.409285 -1.13014 -2.82788 0.55132
-2.63679 1.45372 -0.466119 -2.19409 1.45372 1.5349
-2.50409 1.44803 -0.464727 -2.09927 1.44803 1.44205
-2.40321 0.905119 -0.244917 -1.87251 0.905119 1.52614
-2.61351 1.56566 0.346846 -1.60277 1.56566 2.09328
-2.81961 2.05109 0.496408 -1.64275 2.05109 2.34478
-2.7071 1.49866 0.602614 -1.4881 1.49866 2.34032
-3.05686 2.88509 -0.698704 -2.65559 2.88509 1.66747
-3.00272 3.30212 -0.53228 -2.49962 3.30212 1.74686
-3.07789 3.59516 -0.725265 -2.68923 3.59516 1.66355
-3.07789 3.59516 -0.725265 -2.68923 3.59516 1.66355
-3.11477 3.67871 -0.770189 -2.74708 3.67871 1.65787
-3.01366 2.85566 -0.889632 -2.76005 2.85566 1.50192
-2.80718 2.19028 -3.11681 -4.18889 2.19028 -0.218943
-3.06033 3.15618 -2.51669 -3.94355 3.15618 0.384411
-2.86141 2.58069 -2.44656 -3.75331 2.58069 0.293341
-2.904 2.84157 -2.42178 -3.76589 2.84157 0.34098
-2.904 2.84157 -2.42178 -3.76589 2.84157 0.34098
-2.60946 1.39841 1.23088 -0.974801 1.39841 2.71553
-2.44925 0.702111 0.292588 -1.52499 0.702111 1.93877
-2.31818 -0.0925781 -1.29771 -2.55683 -0.0925781 0.721581
-2.27797 -0.358774 -0.194817 -1.74853 -0.358774 1.47301
-2.19854 -0.463998 -0.123689 -1.64206 -0.463998 1.46714
-1.61595 -1.98903 -5.09969 -4.74868 -1.98903 -2.46338
-1.88986 -1.24439 0.815869 -0.759424 -1.24439 1.91324
0.801119 -1.63766 3.38794 2.96211 -1.63766 1.82916
1.46849 0.637686 -0.174992 0.91464 0.637686 -1.16212
1.25324 0.122018 -0.105515 0.811562 0.122018 -0.960783
1.12303 -0.324297 1.75025 2.03172 -0.324297 0.443517
1.09858 -0.324704 1.41549 1.77771 -0.324704 0.224091
0.427311 -2.05789 -0.171683 0.180757 -2.05789 -0.423553
-1.11495 -3.11584 1.19138 0.0540469 -3.11584 1.63082
-1.09075 -2.97531 0.439223 -0.460701 -2.97531 1.08186
-2.43931 0.749838 -0.874901 -2.3435 0.749838 1.1062
-0.737698 -3.1644 2.45545 1.21463 -3.1644 2.25789
0.556282 -2.22054 1.86483 1.71199 -2.22054 0.925285
0.949848 -1.15475 0.364949 0.929702 -1.15475 -0.413586
1.16782 -0.435932 -1.51526 -0.24568 -0.435932 -1.89722
-1.82184 -1.52196 2.39902 0.408129 -1.52196 2.98459
-1.67649 -1.43081 2.42408 0.528624 -1.43081 2.89954
0.412928 -2.38537 3.64852 2.87188 -2.38537 2.28791
0.0747233 -3.14033 3.5902 2.59149 -3.14033 2.48582
-1.44501 -3.05102 1.0503 -0.279099 -3.05102 1.76445
-0.85862 -2.42958 1.61499 0.534834 -2.42958 1.74911
0.472311 -2.27871 3.3403 2.69593 -2.27871 2.02798
1.65272 1.17661 -0.00328527 1.16633 1.17661 -1.17098
1.65238 1.37672 0.106379 1.24363 1.37672 -1.09319
2.03174 3.23561 0.85727 2.04284 3.23561 -0.830473
1.88384 2.66231 -0.298298 1.12115 2.66231 -1.54301
0.646693 -1.60863 2.59202 2.29012 -1.60863 1.37555
0.929983 -1.93626 2.62732 2.51539 -1.93626 1.2002
0.632574 -1.7167 2.92271 2.51397 -1.7167 1.61937
0.288924 -2.88604 -1.16924 -0.622478 -2.88604 -1.03108
-2.29877 -0.507818 -3.93329 -4.40673 -0.507818 -1.15578
-2.28985 -0.232597 -3.8608 -4.34917 -0.232597 -1.11083
-0.00692943 -2.55317 3.78315 2.67019 -2.55317 2.67999
-0.124259 -3.47121 3.86209 2.64305 -3.47121 2.81877
-0.718954 -2.82484 -2.03797 -1.94944 -2.82484 -0.932683
-1.09289 -2.98024 -2.48284 -2.52843 -2.98024 -0.982841
1.19792 -0.828356 0.967215 1.53098 -0.828356 -0.163135
1.07847 -0.789478 0.916097 1.41037 -0.789478 -0.114814
0.818922 -1.62501 4.15016 3.51367 -1.62501 2.35554
-0.316652 -2.96872 1.33859 0.722617 -2.96872 1.17043
0.817062 -2.04351 0.123655 0.665187 -2.04351 -0.490313
0.683778 -1.98782 0.232291 0.647759 -1.98782 -0.31925
0.462367 -2.16487 0.423022 0.626065 -2.16487 -0.0278209
0.615766 -1.98517 0.620085 0.873879 -1.98517 0.0030539
1.42386 0.724619 2.85528 3.02581 0.724619 1.01217
1.42386 0.724619 2.85528 3.02581 0.724619 1.01217
0.70814 -1.76471 0.382899 0.771481 -1.76471 -0.22998
0.709329 -1.77706 1.63571 1.65819 -1.77706 0.655047
-0.336395 -3.12227 -0.44657 -0.55364 -3.12227 -0.0779056
-1.00113 -2.97203 3.11506 1.49477 -2.97203 2.91058
-0.865244 -3.12641 3.58012 1.91971 -3.12641 3.14335
-0.880984 -3.00167 3.68675 1.98398 -3.00167 3.22988
-0.0327265 -3.47484 3.27397 2.29191 -3.47484 2.33819
-0.907177 -3.58153 0.406163 -0.354271 -3.58153 0.928672
2.01102 3.53784 1.10095 2.2005 3.53784 -0.643518
1.66178 1.42417 -2.07363 -0.291219 1.42417 -2.64133
1.66178 1.42417 -2.07363 -0.291219 1.42417 -2.64133
1.83367 1.67894 -3.43686 -1.13362 1.67894 -3.72683
1.55965 0.850663 -4.36835 -1.98605 0.850663 -4.19173
1.33276 0.203163 3.12082 3.14915 0.203163 1.26435
0.930663 -0.93264 -3.09943 -1.53355 -0.93264 -2.8497
0.744344 -1.92436 -3.44924 -1.91265 -1.92436 -2.96531
0.556467 -2.12827 -3.95462 -2.40286 -2.12827 -3.18982
-2.72282 1.69147 1.87487 -0.599592 1.69147 3.25106
-1.65748 -1.83996 0.997789 -0.46647 -1.83996 1.87756
-2.48701 0.850072 0.685249 -1.27404 0.850072 2.24313
-2.34113 0.884037 2.69721 0.251785 0.884037 3.56265
-2.3018 -0.0811586 3.23859 0.662412 -0.0811586 3.91765
-2.67846 1.53368 -3.5717 -4.41953 1.53368 -0.63162
-2.58126 1.22026 -0.339717 -2.06544 1.22026 1.58501
-2.23689 -0.304391 -1.46506 -2.61768 -0.304391 0.545764
-2.96639 2.47706 2.32827 -0.451225 2.47706 3.74389
-2.38565 0.189677 -0.217816 -1.84093 0.189677 1.53289
-2.11263 -0.573104 1.32112 -0.559677 -0.573104 2.42803
-2.33738 0.434594 -2.17602 -3.19145 0.434594 0.114098
-2.50867 0.503103 -2.91706 -3.83657 0.503103 -0.288778
-1.75433 -1.88609 2.99382 0.87645 -1.88609 3.35745
-0.926563 -3.13475 -0.368265 -0.915582 -3.13475 0.394776
-1.11267 -3.17453 -0.413053 -1.07885 -3.17453 0.494703
0.148348 -2.8866 -0.0728043 0.0534174 -2.8866 -0.156378
-0.187503 -2.71613 -0.299713 -0.344514 -2.71613 -0.0793445
-0.441799 -3.67538 -0.0722514 -0.363488 -3.67538 0.261309
0.470401 -2.34902 -0.211872 0.182808 -2.34902 -0.48244
-1.74525 -2.05531 -1.16347 -2.05678 -2.05531 0.411378
-1.45804 -1.98088 -0.842507 -1.62673 -1.98088 0.435247
-2.21733 0.0555171 -1.72077 -2.78465 0.0555171 0.351122
-2.02789 -0.940069 2.90324 0.618963 -0.940069 3.48684
-1.87399 -1.01656 2.36464 0.346944 -1.01656 2.99717
-2.1771 -0.0919077 0.856515 -0.933796 -0.0919077 2.14509
-1.56252 -1.81072 -1.03378 -1.83586 -1.81072 0.373876
-0.333844 -3.19095 0.195185 -0.0980465 -3.19095 0.37408
-0.289456 -3.14803 3.34894 2.16338 -3.14803 2.57274
-0.746546 -3.15765 4.8901 2.92993 -3.15765 3.98571
-1.64397 -1.62028 -1.02209 -1.88519 -1.62028 0.439732
1.42268 0.306837 0.39597 1.28598 0.306837 -0.725996
1.22608 -0.16092 -0.500019 0.513405 -0.16092 -1.22054
1.50009 0.632676 0.0942672 1.12738 0.632676 -0.994063
0.812045 -1.43095 1.51651 1.64653 -1.43095 0.498129
1.36408 0.218832 -1.01849 0.244374 0.218832 -1.68473
1.23198 -0.243031 -0.88614 0.244547 -0.243031 -1.49774
1.13786 -0.487654 -0.617082 0.368244 -0.487654 -1.24093
1.66595 1.25741 -0.460559 0.852341 1.25741 -1.50367
1.40658 0.726791 -3.06151 -1.17021 0.726791 -3.15942
1.48209 0.774613 -3.21898 -1.22817 0.774613 -3.32416
-1.30938 -2.2374 1.12648 -0.129332 -2.2374 1.72241
-2.43291 0.641908 1.45936 -0.688405 0.641908 2.75225
-2.44433 0.6631 -1.62791 -2.87951 0.6631 0.5773
-2.38434 0.265905 -1.00579 -2.39718 0.265905 0.974783
-2.62759 0.835503 -1.8709 -3.18091 0.835503 0.535063
-2.35565 0.524183 -1.07105 -2.42304 0.524183 0.90835
-2.51536 0.492972 -1.19845 -2.62606 0.492972 0.931196
-2.23047 -0.0961796 2.36472 0.0949316 -0.0961796 3.24929
-2.73852 1.62296 4.59624 1.3136 1.62296 5.18646
-2.71705 1.32177 4.52554 1.27879 1.32177 5.12128
-2.44995 0.515679 4.25432 1.27588 0.515679 4.74063
-2.10444 -0.629952 3.19806 0.773307 -0.629952 3.74943
-2.39236 -0.0707062 1.19058 -0.849792 -0.0707062 2.53352
-1.8458 -1.59073 -1.63686 -2.46262 -1.59073 0.147744
-1.83926 -1.62036 -1.40352 -2.29299 -1.62036 0.308114
1.48557 0.51217 2.46323 2.79222 0.51217 0.691305
1.51737 0.466069 2.4734 2.8219 0.466069 0.676017
1.51737 0.466069 2.4734 2.8219 0.466069 0.676017
1.16139 -0.137698 -0.125578 0.732426 -0.137698 -0.91002
1.24121 0.272746 -2.97839 -1.22837 0.272746 -2.98371
0.53275 -2.50738 3.44777 2.81465 -2.50738 2.06123
0.53072 -2.3531 2.17035 1.90994 -2.3531 1.15939
-1.64015 -2.2778 -0.97027 -1.84584 -2.2778 0.473674
0.631055 -1.85914 -3.53595 -2.05407 -1.85914 -2.94652
1.15894 -0.472236 2.8196 2.81325 -0.472236 1.17427
1.55667 1.12764 0.541062 1.48332 1.12764 -0.718146
0.176016 -2.91947 -0.619892 -0.313868 -2.91947 -0.562792
-1.25289 -2.88265 0.106858 -0.810364 -2.88265 0.961484
-1.3538 -2.69058 -0.901639 -1.59484 -2.69058 0.319727
-0.838403 -3.14092 1.22172 0.271043 -3.14092 1.45672
-0.353575 -3.56361 -5.01524 -3.79633 -3.56361 -3.2963
-0.311192 -2.94766 -4.3736 -3.31265 -2.94766 -2.87256
0.777158 -1.56568 -0.31857 0.32427 -1.56568 -0.774797
1.36409 0.329098 0.338456 1.20388 0.329098 -0.725234
1.22611 -0.262459 0.749202 1.39675 -0.262459 -0.337223
-0.0330671 -2.89354 1.89373 1.31569 -2.89354 1.36245
1.51367 0.503974 -0.672718 0.594645 0.503974 -1.54601
1.3769 0.646793 -0.754278 0.44026 0.646793 -1.50697
0.127624 -2.66412 1.34881 1.044 -2.66412 0.863511
1.07356 -0.392452 0.349003 1.00591 -0.392452 -0.512342
1.25068 -0.613704 0.196167 1.02307 -0.613704 -0.745652
0.881252 -1.81383 -0.0833469 0.564204 -1.81383 -0.682074
-0.263932 -2.87783 0.936538 0.475604 -2.87783 0.848861
-0.326163 -3.07934 0.863181 0.379729 -3.07934 0.840993
-1.63656 -1.72854 0.819931 -0.577441 -1.72854 1.737
-2.00867 -1.23242 0.685494 -0.935629 -1.23242 1.90506
-1.92768 -1.08519 0.781284 -0.810626 -1.08519 1.91553
-2.06407 -1.09804 0.734796 -0.939942 -1.09804 1.9791
-1.84417 -1.24767 -0.812504 -1.87855 -1.24767 0.729496
-2.12772 -0.829523 -2.63216 -3.36575 -0.829523 -0.35669
-2.02263 -0.952137 -6.01238 -5.6816 -0.952137 -2.82118
-1.91257 -1.30746 2.48638 0.405744 -1.30746 3.11053
-2.65252 1.40151 -2.4628 -3.61708 1.40151 0.134157
-2.55973 1.09299 -1.95013 -3.18895 1.09299 0.431049
-2.16006 -0.384954 -0.426357 -1.82888 -0.384954 1.22592
-2.22709 -0.198808 3.59882 0.969962 -0.198808 4.11954
-2.10386 -0.477182 2.83874 0.519638 -0.477182 3.49494
-2.51173 1.04374 2.55638 0.0315726 1.04374 3.58369
-2.70395 1.74064 1.08595 -1.1441 1.74064 2.67986
-2.04481 -0.766365 -1.87718 -2.77326 -0.766365 0.118537
-2.11804 -0.820449 -1.79461 -2.76666 -0.820449 0.228701
-2.76909 1.65735 -0.831635 -2.54609 1.65735 1.36998
-2.77954 1.75358 -0.876099 -2.58493 1.75358 1.34594
-2.56151 1.04381 -1.66952 -2.99179 1.04381 0.630733
-2.63439 1.21947 -1.27078 -2.76137 1.21947 0.964214
-2.5012 0.712553 1.26429 -0.874625 0.712553 2.6626
-2.4388 0.218603 0.708518 -1.22349 0.218603 2.22549
-2.38964 -0.209654 0.764766 -1.14896 -0.209654 2.2305
-2.32154 -0.454482 0.0263171 -1.62297 -0.454482 1.66018
-2.17377 -1.06362 0.309602 -1.31817 -1.06362 1.75601
-2.45444 0.741237 -1.33699 -2.68094 0.741237 0.790151
-1.59642 -2.25045 0.270074 -0.937872 -2.25045 1.31981
-1.41409 -2.19942 -0.00277032 -1.00187 -2.19942 0.997951
-1.13284 -2.96993 1.6612 0.373603 -2.96993 1.97568
-0.9956 -2.99189 2.57223 1.11485 -2.99189 2.52284
-1.06269 -3.0164 0.130861 -0.658904 -3.0164 0.843968
-2.40977 0.118886 -1.10074 -2.4823 0.118886 0.925625
-2.58613 1.05783 -3.15637 -4.06056 1.05783 -0.403217
-2.66401 1.19623 -2.7132 -3.80226 1.19623 -0.0347781
-2.36411 0.347784 -1.99536 -3.08261 0.347784 0.260747
-1.98637 -0.900289 0.793461 -0.843515 -0.900289 1.96564
0.605043 -1.96477 0.716819 0.934697 -1.96477 0.0790372
-2.39108 0.179065 -2.27816 -3.30164 0.179065 0.0798469
0.996641 -1.24649 0.270311 0.89587 -1.24649 -0.513593
0.222381 -2.88601 -3.07767 -2.01899 -2.88601 -2.33349
0.21652 -2.73142 -3.01875 -1.98148 -2.73142 -2.28768
1.48744 0.876429 1.6238 2.19998 0.876429 0.0964219
1.6703 1.28503 0.405608 1.46789 1.28503 -0.894274
1.647 1.7506 0.626561 1.60765 1.7506 -0.72156
1.58638 1.42614 0.47916 1.46056 1.42614 -0.782924
1.75339 1.84775 0.734933 1.75951 1.84775 -0.720161
1.83069 2.38814 1.01728 2.01382 2.38814 -0.575165
1.39341 0.149635 1.50586 2.05009 0.149635 0.0795093
1.04405 -0.892594 -1.27775 -0.165252 -0.892594 -1.64177
0.942292 -1.17225 -1.41675 -0.335495 -1.17225 -1.6681
1.68873 1.5919 0.45996 1.51935 1.5919 -0.868872
1.74246 1.87432 1.73239 2.45709 1.87432 -0.0071229
0.445119 -2.2781 -1.40186 -0.676518 -2.2781 -1.30601
0.620759 -2.01283 -1.22562 -0.427702 -2.01283 -1.30559
1.36881 0.530814 2.88734 3.00955 0.530814 1.07377
1.51874 0.509071 2.88149 3.11143 0.509071 0.963609
1.22694 0.0790094 5.37832 4.67062 0.0790094 2.93547
1.46801 -0.0340328 5.02603 4.59198 -0.0340328 2.5159
1.27444 0.129881 5.06773 4.48459 0.129881 2.68227
1.31824 0.11351 5.05217 4.50457 0.11351 2.64029
1.42673 0.544262 4.13353 3.9317 0.544262 1.914
1.43332 0.52093 4.12157 3.9279 0.52093 1.90088
1.14776 -0.568496 2.47012 2.55823 -0.568496 0.935048
1.49144 0.370461 -1.44749 0.0310779 0.370461 -2.07813
0.360762 -2.5814 0.991197 0.95598 -2.5814 0.445785
0.390873 -2.66891 1.07268 1.03489 -2.66891 0.482112
0.821216 -1.25566 0.102715 0.653318 -1.25566 -0.508057
-1.10623 -2.58502 -0.571037 -1.18601 -2.58502 0.378436
-1.2383 -2.56349 -0.654577 -1.33847 -2.56349 0.412754
-1.5674 -2.33287 0.846543 -0.50972 -2.33287 1.70691
-1.57463 -1.8923 -1.21435 -1.97211 -1.8923 0.254757
-1.23371 -2.40068 1.51657 0.200016 -2.40068 1.94474
-1.2469 -2.35942 1.472 0.159173 -2.35942 1.92256
-2.17661 0.0763792 -0.0408541 -1.56798 0.0763792 1.51021
-2.26205 0.0306762 0.0145761 -1.58921 0.0306762 1.60982
-0.855544 -3.44783 -0.799896 -1.17057 -3.44783 0.039349
0.826127 -1.97844 1.3903 1.56725 -1.97844 0.398927
1.19595 -0.654713 -0.363806 0.588411 -0.654713 -1.10291
1.07184 -1.06222 -0.573028 0.352712 -1.06222 -1.1631
0.373489 -2.5948 1.53745 1.35124 -2.5948 0.823042
1.36411 0.740423 -2.02939 -0.470419 0.740423 -2.39957
-2.40923 0.26176 0.413476 -1.41121 0.26176 1.99596
-2.58139 1.05307 -1.40276 -2.81722 1.05307 0.833416
-1.48039 -2.4791 1.28455 -0.13848 -2.4791 1.95511
-2.29208 -0.0794291 0.804252 -1.05206 -0.0794291 2.18944
-2.10136 -0.420376 -3.2704 -3.79841 -0.420376 -0.826636
-2.28162 -0.359887 -3.31107 -3.95463 -0.359887 -0.727937
-0.497737 -3.29804 -1.32156 -1.28644 -3.29804 -0.582529
-1.88899 -1.10469 -0.369791 -1.5972 -1.10469 1.07423
-1.84614 -1.19791 -0.34986 -1.55281 -1.19791 1.05803
-2.07912 -1.16023 -0.313519 -1.69185 -1.16023 1.24847
-1.63879 -2.04854 -0.148555 -1.26384 -2.04854 1.05376
