# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=4938483
# chain_id=4
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=0
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# diagnostic_file=output/hmc_diag_4.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,b,sigma,p_a,p_b,p_sigma,g_a,g_b,g_sigma
-2.35441,0.971584,0.396756,3,11,0,4.72447,0.233149,-0.00318853,0.763081,-1.35388,2.82881,0.78468,0.124849,-0.111489,4.54652
-0.925487,0.638136,0.530582,2,3,0,3.33635,0.0723664,-0.230916,-0.133077,-0.304456,-0.630518,-2.79279,-1.08478,-1.38806,-0.259771
-1.69862,0.991812,0.410648,2,3,0,1.88993,-0.211085,-0.337904,0.480564,-0.350572,0.0913637,0.731862,-0.699559,-0.826378,1.99077
-0.449185,0.714287,0.566365,2,7,0,2.0679,0.0353029,0.545192,-0.289015,-0.684494,-1.86816,1.59308,-0.227978,0.28191,0.522115
-1.00158,0.881197,0.496731,3,7,0,2.20255,-0.116828,0.868586,0.105378,1.38325,1.75165,-0.420518,-0.097743,0.88767,1.23416
-0.896507,1,0.571222,2,3,0,1.10158,0.0654136,0.877813,-0.0149524,0.541558,-0.276404,-0.620502,0.286971,1.09937,0.922896
-0.769187,0.777126,0.794886,2,7,0,3.21341,0.922173,-0.0306217,-0.218704,1.63944,-2.74779,-0.674506,1.17516,0.222365,0.604381
-1.71415,0.63501,0.771351,2,3,0,2.50643,0.340503,-0.880672,0.115715,0.716444,0.303509,1.474,-0.665815,-1.88699,-0.0159779
-1.78626,0.980244,0.596155,2,3,0,1.90711,0.308538,-0.874623,-0.0250439,0.208853,0.689926,-0.158584,-1.05222,-2.23538,-0.81006
-1.78626,0.0621835,0.801107,2,5,1,4.08041,0.308538,-0.874623,-0.0250439,1.19882,-2.03202,-1.8766,-1.05222,-2.23538,-0.81006
-1.3687,0.950614,0.249039,4,15,0,5.19686,0.151674,1.05554,-0.918693,-2.12221,-2.99923,1.58686,3.15994,4.0638,-1.28177
-0.89039,0.94265,0.319546,3,7,0,2.75944,-0.505515,0.764474,-0.413617,-1.38939,-1.05319,-1.96274,-1.57865,-0.308666,-0.0663004
-1.80286,0.929876,0.404238,3,7,0,3.73433,-1.00555,1.28525,-0.559928,-1.70317,-2.04449,0.993379,-2.37992,-0.0891214,-0.290071
-2.60351,0.983782,0.500429,2,3,0,2.9053,-0.977551,1.92417,-1.11169,-0.521556,-0.53187,0.762145,1.04033,3.94204,-0.332504
-1.71068,0.733669,0.67342,3,7,0,3.76388,-0.915168,1.14531,-0.712617,1.18663,-2.37956,1.27045,-2.98651,-0.926039,-0.791199
-1.56929,0.495438,0.611105,2,6,1,2.23317,-0.242415,1.21658,0.222662,-1.35176,0.622862,-0.618896,-0.0848422,1.37415,1.52224
-1.34467,0.989954,0.382352,2,7,0,3.07792,0.216706,1.04715,0.142636,-2.22836,1.30831,0.567664,0.619425,1.44987,1.1144
-0.329829,0.272588,0.518483,2,7,0,3.87848,0.1181,0.359836,-0.567687,0.200385,2.97612,2.35397,-0.660794,-0.419058,0.126376
-1.23442,0.978682,0.230213,3,7,0,1.98926,0.587241,0.539026,-1.19878,0.929234,1.48414,0.453355,4.96458,4.91636,-1.65156
-1.10807,0.659234,0.306663,3,7,0,3.72786,0.199317,-0.244856,-0.544878,0.761027,2.39297,-2.05085,-2.10142,-2.54559,-1.44386
-1.26303,0.994959,0.24898,3,11,0,1.96038,0.0140058,0.100093,0.428431,-0.0565525,1.1528,1.18012,-0.246674,-0.160586,2.19567
-1.76058,0.964093,0.339406,4,15,0,6.13606,0.0202325,0.430795,0.59877,-2.08596,3.88948,0.199485,-0.0634545,0.347108,3.28877
-1.89753,0.946936,0.440444,2,7,0,3.31353,-0.924144,0.636786,-0.337753,1.23947,-0.827885,1.72261,-2.91974,-1.35881,-1.51773
-2.15894,0.628465,0.555882,3,13,1,4.24243,1.43883,-0.462833,0.347272,-0.359058,-2.5342,1.50743,1.56255,-0.339108,1.97214
-1.21653,0.926805,0.430872,3,15,0,2.8371,-0.630942,1.15631,-1.36669,-0.0196073,-2.26776,1.32162,-3.75139,-1.96414,-0.567913
-1.65741,0.501968,0.526692,2,4,1,2.61066,-0.564745,1.46624,-0.10604,-0.31908,0.189813,-1.76513,-0.350503,1.68048,0.771772
-1.22078,0.936133,0.337467,3,11,0,5.33075,0.556747,0.671881,-0.899943,0.0285553,4.36894,-0.169067,3.58384,3.69898,-1.34954
-0.257434,0.333689,0.418173,2,3,0,2.27117,0.308491,0.292052,-1.4133,-0.774006,-1.72395,-2.03482,-1.84731,-1.86375,-0.215979
-0.331603,0.999758,0.208501,5,31,0,0.621436,0.300832,0.294159,-0.403236,-0.127195,-0.701084,0.781173,0.00245559,-0.00421745,0.406685
-1.53435,0.930977,0.284353,4,15,0,2.98732,0.91159,0.40205,0.319666,1.40605,1.58078,-1.17908,1.2205,0.710957,1.71437
-2.10177,0.986664,0.349152,2,7,0,3.58088,1.61915,-0.58317,0.0742801,0.396542,-2.18873,-1.17804,1.88444,-0.317879,1.07851
-2.39004,0.981902,0.465428,2,3,0,2.70125,1.8039,-0.387956,-0.18929,-0.854952,0.296966,-0.59722,2.80816,0.616303,-0.00584598
-2.39004,0.379656,0.615038,1,2,1,10.91,1.8039,-0.387956,-0.18929,0.921108,-2.36097,-4.90679,2.80816,0.616303,-0.00584598
-1.89945,0.919959,0.33117,3,15,0,4.64734,1.47178,-0.744789,0.037576,-2.20352,-2.38382,0.982167,1.47066,-0.745906,1.07805
-1.87102,0.956919,0.398933,3,15,0,3.61737,0.0883985,-0.85492,0.152766,-1.76108,0.970903,-1.59457,-1.01281,-1.95613,-0.288644
-0.8718,0.987069,0.507055,3,7,0,1.92901,0.938239,-0.0805034,-0.0891016,0.802807,1.71465,-0.939733,1.09305,0.0743057,0.816718
-1.66911,0.849401,0.672916,2,3,0,2.31304,0.444382,-0.670892,0.414972,-0.945376,-0.471584,-1.11593,0.0280593,-1.08721,1.89573
-3.77341,0.268638,0.728094,2,5,1,4.24069,1.65507,0.599907,-0.249677,-0.389036,0.858963,-0.956559,4.17067,3.11551,-3.23384
-1.18323,1,0.335702,3,7,0,3.87544,0.702034,0.442288,0.224751,2.92233,1.16722,-0.852812,0.9675,0.707755,1.45706
-2.65447,0.903639,0.453471,3,7,0,3.50959,0.83942,-0.78842,-1.06565,-1.72753,-0.293469,0.497748,-4.8665,-6.49434,-3.74534
-2.65447,3.46715e-05,0.531291,1,3,0,6.7451,0.83942,-0.78842,-1.06565,0.49741,3.54979,2.11475,-4.8665,-6.49434,-3.74534
-0.754183,0.999482,0.166813,3,15,0,3.58216,0.63945,0.27153,-0.00398368,0.293838,-2.96401,-1.76392,0.823696,0.455776,0.958387
-0.865461,0.997577,0.225028,3,15,0,1.41398,0.340131,0.800788,-0.146869,1.06893,-0.859869,0.574294,0.89377,1.35443,0.516972
-1.63111,0.928589,0.302242,2,7,0,3.7969,-0.350584,0.408617,0.517066,2.13159,1.6169,-1.2233,-0.588851,0.17035,2.65298
-0.701531,0.709721,0.366862,2,7,0,2.8792,-0.219566,0.437196,-0.597364,0.877001,0.363437,-2.57222,-1.90579,-1.24903,-0.55814
-2.08619,0.886278,0.324501,3,7,0,4.44762,-0.333397,1.48331,0.282648,-1.79666,-1.39097,1.94802,-0.0937804,1.72293,1.65892
-1.72442,0.998814,0.370185,3,7,0,2.40266,-0.592629,1.44427,-0.00178239,0.259821,1.02622,1.21366,-0.468747,1.56815,0.981149
-1.17545,0.704657,0.4959,3,7,0,2.2384,-0.657626,1.16086,-0.387109,-0.0278778,1.49672,1.40363,-1.14554,0.672954,0.351305
-0.969742,0.751468,0.435525,3,15,0,2.27691,0.559317,-0.509558,-0.132932,-1.84021,0.598359,1.11044,-0.325741,-1.39462,0.166088
-0.473041,0.960735,0.409177,3,11,0,1.45854,-0.185383,0.907274,-1.21454,-1.80568,0.125974,-0.708041,-0.25693,0.835727,0.0876662
-0.521064,0.775233,0.517914,3,7,0,2.54881,-0.146419,0.626784,-0.340029,1.2821,-2.72906,0.153117,-0.635637,0.137566,0.385344
-1.18289,0.473461,0.503197,2,5,0,2.25886,-0.667294,1.33712,-1.16274,0.206067,-1.56873,1.34812,-1.26447,0.739946,0.0628812
-2.11066,0.98794,0.318952,3,7,0,3.46818,-0.935084,1.30608,0.222104,-0.112884,0.489561,-2.10109,-1.16416,1.077,1.47743
-0.75729,0.995938,0.419024,3,7,0,2.80655,0.720752,-0.0482083,-0.00520488,2.80322,-0.389794,-0.145425,0.664517,-0.104443,0.986515
-0.538177,0.600423,0.555969,1,3,0,2.22127,0.874136,-0.231581,-0.743206,-0.401445,0.597875,2.30291,0.495499,-0.610218,0.193756
-1.14922,0.979682,0.422537,3,7,0,1.26076,1.18038,-0.675938,-0.777368,0.636028,0.0634658,0.155968,0.121192,-1.73513,-0.0257484
-0.512848,0.891899,0.547209,3,7,0,1.55824,-0.191785,0.869923,-0.755248,-0.346642,1.98078,0.762582,-0.418499,0.643209,0.209452
-1.88713,0.333333,0.626,2,3,0,3.84294,-0.0794237,1.3268,0.311056,0.28842,1.19581,2.34823,0.199278,1.6055,1.71816
-1.5088,0.985379,0.32832,3,15,0,3.50941,0.919476,0.596961,0.153162,1.42976,-2.37543,-0.947962,1.49974,1.17722,0.901037
-1.26591,0.986521,0.428014,3,15,0,2.94671,0.466039,0.874114,0.112074,-2.27486,1.21508,-0.366378,0.955114,1.36319,0.951963
-1.1624,0.940654,0.558143,2,7,0,2.05542,-0.387889,0.393472,0.269723,-1.2801,-1.18278,-0.766103,-0.809223,-0.0278627,1.41059
-0.757015,0.776073,0.682159,2,5,0,2.03356,0.823582,-0.167148,-0.110712,-1.48069,0.833255,1.38546,0.734034,-0.256696,0.794951
-0.778452,0.572562,0.663509,2,7,1,1.25636,0.375564,-0.119445,0.0989042,-1.31574,0.335432,0.191612,-0.0117887,-0.506798,1.03587
-0.321519,0.749511,0.487564,2,5,0,2.04874,0.35946,0.181034,-0.469613,0.035131,-1.50702,2.04896,-0.120683,-0.299109,0.300806
-1.02908,0.769853,0.457635,3,15,0,2.04036,0.590577,0.695332,-0.512676,0.496076,2.10023,-0.0430701,2.14552,2.25028,-0.508545
-1.05738,0.989424,0.441825,3,15,0,1.94477,0.50881,-0.165177,-1.23367,-0.162962,1.70318,0.933758,-4.02561,-4.6996,-1.65896
-1.28328,0.256885,0.57619,2,6,1,4.22154,1.40196,-0.716706,-1.48,-2.86432,1.78218,0.729022,0.573246,-1.54542,0.0162314
-0.740344,0.650927,0.276002,2,5,0,1.91708,1.13877,-0.397739,-2.1638,1.30978,-0.933947,1.36572,2.11144,0.574927,0.000711697
-0.740344,1.01563e-10,0.226921,1,1,0,4.48652,1.13877,-0.397739,-2.1638,-2.19471,-2.62144,1.87485,2.11144,0.574927,0.000711697
-0.894273,0.933443,0.0770865,3,7,0,2.04508,1.00649,-0.363317,-2.23551,-1.97909,-0.822655,-0.106259,-6.4281,-7.79791,-0.620645
-0.431022,0.990105,0.0933205,5,63,0,1.89932,0.0931371,0.766343,-1.09699,-1.45072,1.35852,1.34431,1.27086,1.94406,-0.0431428
-0.626752,0.983753,0.121866,4,31,0,1.88898,0.396894,0.630483,-0.318014,-0.394154,-1.51093,1.5749,0.962035,1.19562,0.360312
-0.815224,0.992608,0.157589,3,15,0,1.93757,0.397317,0.770399,-0.415308,-0.105534,1.92588,-1.04546,1.4059,1.77898,-0.0075104
-0.815224,1.21674e-32,0.823935,1,1,0,2.83411,0.397317,0.770399,-0.415308,-0.148845,-0.709313,-2.2036,1.4059,1.77898,-0.0075104
-0.815224,0,1.92394,0,1,1,2.34393,0.397317,0.770399,-0.415308,1.81749,-0.704184,0.891701,1.4059,1.77898,-0.0075104
-1.60997,0.97052,0.189699,4,15,0,3.92651,-0.410809,0.868175,0.408801,-2.15276,0.0225431,1.46371,-0.530378,0.748606,2.23268
-1.90803,0.997463,0.182646,4,15,0,2.7447,-0.536077,1.60588,-0.108574,0.0115163,0.167866,-1.47295,-0.111617,2.03034,0.659812
-1.71397,0.985378,0.243868,3,15,0,4.30827,1.25845,-0.217989,-1.44103,-2.56365,1.107,0.460023,6.8328,5.35636,-1.68468
-0.757897,1,0.363653,1,1,0,1.19749,1.13442,-0.390214,-1.30781,0.773316,0.71734,-0.467458,1.35333,-0.171301,0.0696176
-0.757897,3.33505e-18,0.616701,1,1,0,2.81544,1.13442,-0.390214,-1.30781,0.0626866,2.53907,0.209134,1.35333,-0.171301,0.0696176
-1.84478,0.993544,0.0489729,6,63,0,2.36714,0.816206,0.162132,-1.93103,-1.01291,0.752178,0.173633,12.7137,12.0596,-2.95503
-1.95502,0.999185,0.0856303,5,31,0,2.92985,1.22413,-0.227041,0.422713,0.90825,0.204442,-1.34949,1.33958,-0.111586,2.29792
-2.13446,0.997925,0.157112,2,3,0,2.1478,1.26338,-0.221677,0.474985,0.0234345,-0.0433622,0.181556,1.38463,-0.100427,2.54762
-2.20209,0.998142,0.292177,2,3,0,2.25333,1.26612,-0.18979,0.500418,-0.189177,0.181516,-0.276851,1.39408,-0.0618264,2.67601
-2.20945,0.846142,0.548407,2,3,0,5.55148,1.4078,-0.445394,0.397365,-2.7198,-1.44417,0.871062,1.5136,-0.339599,2.18907
-3.22668,0.356884,0.63937,2,5,1,5.11212,0.875415,0.240006,0.861619,-1.5891,1.59539,-0.830893,0.94453,0.309121,5.57588
-1.48068,0.982924,0.161176,2,7,0,4.8644,0.658521,-0.151377,0.455162,-1.15013,-1.90493,-2.17684,0.569571,-0.240327,2.46546
-0.347963,0.892747,0.291332,3,15,0,2.35353,0.408936,0.138748,-1.29511,-0.491361,-1.49345,1.7896,-1.99779,-2.26797,-0.359439
-0.448603,1,0.39659,3,15,0,0.568749,0.288229,0.134936,-0.212663,-0.459346,-0.11986,0.352302,-0.178495,-0.331788,0.511192
-0.448603,0.613148,0.749422,1,3,0,1.2618,0.288229,0.134936,-0.212663,-0.577867,0.834325,-1.12746,-0.178495,-0.331788,0.511192
-1.78143,0.90637,0.431113,3,7,0,2.13615,1.18186,0.297277,0.281714,-0.53346,-0.901267,0.122163,1.60933,0.724751,1.43568
-2.38739,0.946153,0.608872,2,7,0,2.66851,-0.892057,0.812524,-0.780672,-0.760969,0.503459,-0.188984,-4.74107,-3.03649,-2.8991
-2.38739,2.06187e-66,0.964753,1,1,0,3.78991,-0.892057,0.812524,-0.780672,0.120993,0.770158,-1.78101,-4.74107,-3.03649,-2.8991
-1.00858,0.997001,0.0904109,4,31,0,3.73917,0.0467321,0.705573,0.208291,2.32366,-0.290744,1.5841,0.0626273,0.721468,1.51639
-1.4408,0.986461,0.168093,4,15,0,3.14458,0.230887,0.705015,0.419185,-1.66654,0.0720461,-1.4515,0.320702,0.794831,2.29394
-2.31919,0.809564,0.300075,2,7,0,3.52786,0.168851,0.0226965,0.757123,0.193007,1.83342,0.590828,0.0508025,-0.095352,4.48264
-3.22199,0.797465,0.317354,3,10,1,6.12605,0.588484,-0.445149,0.882447,1.96649,-2.24336,-0.39998,0.488352,-0.54528,5.78239
-1.45496,0.55231,0.323926,2,7,0,4.90546,0.589832,-0.718896,0.228747,0.00122593,1.13131,2.82543,0.0473003,-1.26143,1.11502
-1.33551,0.999149,0.164098,4,15,0,2.19771,-0.275808,-0.259639,0.124198,0.13621,-1.62888,0.209753,-1.26151,-1.24534,0.0363865
-2.9706,0.91928,0.298268,4,15,0,5.00079,-0.789807,-0.671466,0.158007,1.51798,-1.67707,1.01758,-2.38604,-2.2677,-2.12325
-1.87125,0.8819,0.428891,2,7,0,4.39864,-0.251141,1.4202,0.214565,-1.01801,-2.10762,1.43612,0.0358943,1.70723,1.40938
-2.56189,0.866523,0.552395,2,7,0,3.62908,0.959427,1.16752,0.0805386,0.71274,-1.68635,-0.0914413,2.15008,2.35817,-0.490642
-1.07758,0.593065,0.679027,2,7,0,2.47824,-0.600212,0.725705,-0.0923981,1.63414,1.12692,0.59514,-1.32525,0.000670911,0.394294
-3.07281,0.876691,0.393367,3,9,0,4.29389,1.60036,-0.83902,0.528915,-1.84752,-0.233998,0.511163,1.61187,-0.827512,2.87973
-1.09885,0.888619,0.496791,3,7,0,3.15426,1.21248,-0.629757,-1.22332,1.51831,-0.811436,1.69914,-0.467702,-2.30994,-0.157842
-1.07873,0.322139,0.64541,1,3,1,2.84271,0.656184,-0.566527,-0.447046,1.04027,-0.841494,-1.76607,-0.905117,-2.12783,-0.587973
-1.05486,0.938679,0.183782,3,7,0,3.5448,1.15795,-0.122305,-0.259545,1.90303,1.93679,0.587722,1.67462,0.394364,0.436212
-1.36927,0.978367,0.27365,3,15,0,1.79818,-0.0463976,-0.477631,0.0848762,-1.0639,0.428751,0.110208,-1.10312,-1.53435,-0.138237
-1.64821,0.951799,0.449395,2,7,0,3.22522,0.545988,-0.782176,0.319872,-2.02925,0.780982,-0.36952,0.0373452,-1.29082,1.40547
-1.34605,0.856585,0.683188,2,3,0,3.12821,0.556955,-0.586524,0.265361,0.574082,2.29271,-0.181385,0.111253,-1.03223,1.36242
-1.92033,0.994501,0.806413,2,3,0,2.00511,0.673322,-1.05406,0.166172,0.272272,-0.17059,-0.367731,-0.122052,-1.84944,0.512215
-1.92033,0.466016,1.35295,1,3,1,2.16189,0.673322,-1.05406,0.166172,-0.374428,0.261362,0.676503,-0.122052,-1.84944,0.512215
-5.8335,0.577671,0.585498,2,7,0,7.24656,1.82883,1.26252,-0.0153532,0.358045,-1.78727,-0.972763,4.26568,3.69936,-4.78889
-3.497,0.935915,0.340319,2,7,0,6.82097,1.44452,1.00128,0.529023,-2.0929,-1.48503,1.7805,2.04075,1.59751,1.85665
-2.96737,0.784789,0.490215,2,3,0,4.75666,1.3843,0.924833,0.21489,1.68971,1.48379,-0.666071,2.41294,1.95347,-0.0892901
-0.627085,0.902261,0.481858,2,3,0,3.27027,0.778095,0.116421,-0.265386,-1.98793,-2.0348,-0.379741,1.06088,0.399208,0.541117
-0.550521,0.96097,0.633522,2,7,0,0.707964,0.14481,0.0804129,-0.52598,-0.392314,0.487595,-0.291614,-1.29533,-1.35973,-0.375101
-0.550521,2.00511e-12,0.958296,1,1,0,1.69781,0.14481,0.0804129,-0.52598,1.65843,0.696798,-0.522219,-1.29533,-1.35973,-0.375101
-0.579729,0.993939,0.138231,3,15,0,2.39463,0.0519813,0.869133,-0.964128,0.28286,-2.07957,1.0503,1.37878,2.19593,-0.110561
-0.731177,0.994557,0.227541,3,7,0,0.836802,-0.327564,0.696349,-0.830652,0.184735,0.491372,-0.218417,-2.22028,-1.19637,-0.490371
-0.868166,0.950152,0.37248,3,15,0,2.17173,-0.0940397,0.281667,-0.799562,1.48485,-1.31374,0.341074,-2.76915,-2.39344,-1.244
-0.862375,0.999715,0.544619,2,3,0,0.934258,0.520971,0.608056,-0.865041,0.0217008,-0.470551,0.0663764,2.78211,2.8692,-0.729067
-0.862375,2.03641e-07,0.89101,1,2,1,1.92113,0.520971,0.608056,-0.865041,0.810239,1.54297,-0.4943,2.78211,2.8692,-0.729067
-0.439316,0.981338,0.137223,3,11,0,1.92146,0.0626564,0.367651,-0.264801,1.34663,0.813919,-1.34094,-0.443235,-0.13824,0.43814
-1.87849,0.971226,0.215563,4,15,0,2.36954,1.27812,-0.119247,0.350861,0.902788,0.78656,-0.288243,1.49162,0.0942522,1.92527
-1.89292,0.798548,0.328765,3,11,0,3.8989,1.58324,-0.341538,-0.0791297,1.07549,-1.11133,-1.80365,2.1848,0.260022,0.544722
-2.65749,0.94312,0.334548,3,7,0,3.50092,0.988665,-1.38326,0.255978,1.33918,0.884377,0.204118,0.315749,-2.05618,0.913004
-2.11798,0.873512,0.474323,2,3,0,3.99741,1.04459,-0.57531,0.512984,-0.358606,1.7905,-1.46927,0.951775,-0.668121,2.76576
-1.1226,0.81702,0.571148,2,7,0,3.3904,-0.498262,1.19628,-0.28616,0.24672,2.64153,0.326191,-0.55174,1.14281,0.562602
-0.859905,0.922404,0.60359,2,7,0,4.88358,0.539687,0.293728,0.144081,2.4715,-2.47569,0.534107,0.618563,0.372604,1.32567
-1.07867,0.711425,0.808256,2,7,1,1.42737,0.876337,-0.160277,0.155056,-0.293289,0.819374,0.53322,0.867438,-0.169177,1.36347
-1.35598,0.620733,0.672257,2,7,1,2.87115,-0.77256,1.07272,-0.175339,-1.41669,1.14951,-1.08357,-1.38039,0.464894,0.444039
-0.894313,0.974275,0.457893,3,7,0,1.66726,-0.182177,0.773954,0.0655619,-1.07314,0.870886,0.648607,-0.301831,0.6543,1.12379
-0.889168,0.656371,0.685108,1,3,0,1.63156,-0.327748,1.15094,-0.573052,0.318546,-0.373012,1.32081,-0.0289077,1.44978,0.289485
-1.30022,0.681131,0.506874,2,7,0,2.17053,0.237313,-0.156725,-0.859621,1.28038,-0.824001,0.572943,-3.37653,-3.77057,-2.16115
-1.71898,0.98674,0.397244,2,3,0,1.98998,1.19203,0.1194,-0.837327,0.839328,-0.102372,0.323073,4.30469,3.23207,-1.62803
-1.71898,1.81278e-42,0.606769,1,1,0,5.86321,1.19203,0.1194,-0.837327,1.12606,-0.193198,3.12358,4.30469,3.23207,-1.62803
-3.85333,0.950591,0.109216,4,23,0,4.94492,-1.02609,-0.628317,0.820328,-1.82049,-0.150047,-0.18068,-1.48797,-1.09019,4.05808
-2.27011,0.973449,0.154707,4,23,0,6.01068,0.308746,-1.13593,0.304673,-2.95253,-1.18551,-1.11723,-0.536923,-1.9816,0.523895
-2.38226,0.996866,0.229201,4,15,0,3.08466,0.607245,-1.2656,0.224786,-0.777052,-1.25913,-0.12024,-0.27724,-2.15009,0.341254
-1.18691,0.987864,0.355308,2,7,0,2.89357,0.43572,-0.594503,-0.185903,0.0790513,-2.2381,0.560641,-0.850712,-1.88093,-0.45155
-2.15208,0.634545,0.537773,1,1,0,2.26831,0.377741,-0.793223,-0.433375,-0.463415,-0.360918,-0.120639,-2.34326,-3.51423,-2.69164
-3.02897,0.983542,0.385407,3,7,0,3.61373,0.747752,-0.976274,0.733308,-0.691137,-0.905562,-0.669116,0.527033,-1.19699,4.12337
-0.305859,1,0.575161,2,3,0,2.70052,0.1047,0.432346,-0.625639,0.359007,2.5647,-0.844377,-0.563329,-0.235683,0.158446
-2.75383,0.514379,0.884398,2,3,0,4.27876,-0.69767,1.94679,-0.029245,1.33814,-1.60124,-0.593944,-0.145363,2.4991,0.655475
-1.29678,0.170258,0.495485,2,7,0,3.88711,-0.743668,1.25345,-0.5688,0.209523,-2.35329,-1.46971,-1.42497,0.572145,0.17178
-1.65454,0.991963,0.137507,4,23,0,5.79123,1.42551,-0.357739,0.0186192,-2.47743,2.58615,-0.304979,1.75266,-0.0305813,0.926847
-0.968747,0.996646,0.20809,4,15,0,2.82216,0.716789,-0.536219,-0.164818,-0.309972,2.39202,0.178436,-0.0446629,-1.29767,0.302195
-0.794913,0.997041,0.316548,3,7,0,1.1965,0.517456,-0.34023,-0.0821027,-0.0424729,1.12507,-0.0378826,-0.131838,-0.989524,0.490826
-1.88953,0.755234,0.479838,1,3,0,4.31653,1.49728,-0.151774,0.0892356,2.67336,0.53323,0.257664,2.01369,0.364634,0.876605
-1.37832,0.963113,0.444699,3,11,0,2.80498,-0.617486,1.33384,-0.258774,1.00406,1.83931,0.281685,-0.637351,1.31398,0.595745
-2.49502,0.556474,0.625964,1,3,0,2.9124,-1.11647,1.3085,0.315191,-0.793438,-0.38419,0.661733,-1.40192,1.02305,1.72528
-0.565854,0.812324,0.389773,2,7,0,4.39138,0.787856,-0.0116301,-0.340313,-2.43651,1.98801,1.31022,0.88272,0.0832341,0.501744
-1.68358,0.655882,0.40542,2,7,0,2.65543,0.236129,0.659185,0.526656,1.24594,-1.06804,-0.534154,0.294416,0.717472,2.85739
-1.59241,0.983152,0.309325,3,7,0,2.41908,0.0616559,0.26852,0.558732,-0.445158,-1.08944,-1.00728,-0.0685398,0.138324,3.00527
-1.53331,0.616243,0.450626,2,7,0,6.75174,0.431241,-0.75297,-0.199419,-1.52313,3.06041,1.98609,-1.13324,-2.31745,-0.971492
-3.1024,0.950143,0.318743,3,7,0,3.93625,1.35247,0.843959,-0.152895,0.851989,-0.520524,-1.15998,3.34589,2.83738,-2.19026
-5.36345,0.397411,0.433739,1,1,0,5.71658,1.53477,1.10027,-0.298904,0.435029,0.0565418,-0.873217,5.00164,4.56715,-6.06077
-5.51336,0.830628,0.201288,3,7,0,9.59518,1.10815,0.564439,1.11956,-2.19859,-2.1125,1.703,1.20877,0.665065,9.29008
-2.34103,0.615219,0.217247,2,7,0,9.53057,0.94546,0.96837,-0.227598,-1.04398,1.03034,-4.12803,2.81459,2.8375,-1.58178
-2.68161,0.999867,0.154824,4,15,0,3.36521,0.8979,1.21906,-0.0636295,-0.64435,0.834318,0.928763,2.47513,2.79628,-1.30988
-3.52163,0.978273,0.23112,3,7,0,4.31923,1.27291,1.29761,0.219613,0.169991,0.866791,-1.2013,2.46035,2.48505,-0.636151
-2.92458,0.941026,0.329889,2,7,0,4.56718,0.332639,1.59343,0.489172,-2.11639,-0.63331,-0.418765,0.78296,2.04375,2.12062
-2.23695,0.998526,0.43732,2,3,0,3.21266,0.460633,1.40083,-0.0224782,0.411196,1.44674,0.823692,1.64601,2.58621,-0.387308
-2.83082,0.413477,0.644608,2,3,0,4.32577,-1.26652,-0.0185042,0.28807,-0.828269,-1.97478,0.320881,-2.39807,-1.15006,-0.498912
-0.99009,0.996564,0.31509,2,7,0,3.214,-0.165079,0.583563,0.219295,-2.28448,-1.04459,0.706834,-0.364826,0.383817,1.48865
-1.31454,0.985454,0.461787,2,7,0,1.87734,0.310803,-0.592871,-0.192868,-1.22699,0.353076,0.308869,-1.17499,-2.07866,-0.82109
-1.31454,6.09675e-187,0.660692,1,1,0,6.57315,0.310803,-0.592871,-0.192868,-0.941194,-1.713,-3.25565,-1.17499,-2.07866,-0.82109
-1.2618,1,0.151235,4,15,0,1.80196,0.734172,-0.709356,-0.0137529,1.20429,0.210317,0.386669,0.011177,-1.43235,0.464329
-3.01481,0.980049,0.222627,3,7,0,3.98969,1.13014,0.761801,-0.518128,1.50196,-0.469317,-0.678274,4.41032,4.04198,-3.4625
-3.01481,0.189525,0.314856,2,3,0,7.54909,1.13014,0.761801,-0.518128,2.25735,0.662913,-2.68337,4.41032,4.04198,-3.4625
-3.31776,0.988737,0.104226,5,47,0,6.53142,-1.19548,0.734726,-0.56097,0.727471,-1.33147,-2.55044,-4.84651,-2.9163,-4.01523
-1.60512,0.956736,0.149784,3,15,0,7.02307,0.297306,1.23149,-0.146815,-3.87054,-0.948632,-0.868066,1.37115,2.30533,-0.114167
-0.535136,0.996688,0.202471,4,15,0,1.99151,0.0743747,0.608538,-0.184478,1.88867,0.3571,0.829066,0.00888503,0.543048,0.688491
-2.49332,0.9521,0.293485,4,15,0,3.68631,-0.925364,1.42168,0.366993,-1.73382,-0.0824615,0.75675,-1.03667,1.31038,2.05756
-2.34924,0.965306,0.391345,3,7,0,5.19496,-0.467148,1.72484,-0.762129,1.26998,-2.66204,0.463887,1.96417,4.15616,-1.0696
-2.34924,0.00550353,0.533106,1,1,0,4.56406,-0.467148,1.72484,-0.762129,0.536744,2.19781,-1.24722,1.96417,4.15616,-1.0696
-2.20502,0.999678,0.130078,5,31,0,3.65553,1.76826,-0.629195,-0.246153,-1.40849,-1.59761,-0.0591555,2.44048,0.0430253,0.335019
