0 -0.044917 1.81882
0 0.0886837 2.01315
0 0.91669 1.15057
0 0.952347 1.09203
0 2.53564 -0.104348
0 2.18328 0.161039
0 1.94073 0.182028
0 1.60448 0.24143
0 0.698029 1.50118
0 0.591455 1.13038
0 0.89608 1.48191
0 0.60052 1.12989
0 1.17515 1.22623
0 2.02307 -0.335697
0 1.80462 -0.0661445
0 1.58397 1.00196
0 1.66353 1.05603
0 1.45024 0.819601
0 1.9353 0.0308519
0 1.93111 -0.369326
0 1.85049 -0.303255
0 1.26062 0.822567
0 1.28455 0.842448
0 -0.350056 2.36226
0 -0.326834 2.84409
0 -0.307771 2.70221
0 -0.518463 2.68966
0 1.83107 0.0882134
0 1.90902 0.172025
0 1.99648 0.237163
0 1.17721 -0.749377
0 1.17721 -0.749377
0 1.17721 -0.749377
0 0.933912 -0.638592
0 1.0209 -0.97724
0 1.46934 -0.68728
0 -0.0261875 1.97215
0 -0.0885525 1.90662
0 -0.279097 3.10809
0 -0.290617 3.01683
0 -0.446132 2.83091
0 -0.70364 2.76656
0 -0.614547 3.13048
0 -0.0837124 3.05847
0 0.156572 3.2308
0 0.352228 3.53543
0 0.385219 3.44213
0 0.322968 3.60155
0 0.237666 3.159
0 -0.361961 3.19812
0 -0.161038 3.05351
0 -0.122587 3.07168
0 0.115676 2.81921
0 -0.103008 2.58515
0 0.323841 2.04412
0 -0.023606 2.33138
0 -0.212814 2.61031
0 0.666933 1.26198
0 1.50592 0.89013
0 0.921147 1.12653
0 1.7133 0.771614
0 2.00852 1.00761
0 1.93941 0.929635
0 1.95371 0.83747
0 1.79374 0.733924
0 1.69322 0.741571
0 0.627584 1.29719
0 0.132825 2.0552
0 0.0585183 3.20381
0 0.0681808 3.24058
0 0.360136 2.90998
0 0.412222 3.12608
0 0.356562 3.48293
0 0.356562 3.48293
0 -0.0892278 3.20614
0 -0.303701 2.91232
0 -0.417277 2.2003
0 -0.425205 3.03712
0 -0.299089 2.20094
0 -0.337937 2.95953
0 1.10035 1.3266
0 -0.581603 2.36893
0 -0.0516913 3.0679
0 -0.302047 2.99821
0 -0.553998 2.85721
0 -0.213871 2.29899
0 -0.511403 2.49767
0 -0.708271 2.78823
0 0.117612 2.27371
0 0.159323 2.27223
0 -0.0149192 2.21182
0 -0.635472 2.59149
0 -0.794806 2.35149
0 0.150642 2.68842
0 -0.065483 2.13771
