"data$x_predict","X10.","X20.","X30.","X40.","X50.","X60.","X70.","X80.","X90."
5.64,-22.4255462474441,-21.5428055984261,-20.9275417566464,-20.3788837839625,-19.8994261923451,-19.3764120883476,-18.8156829530682,-18.2804903207833,-17.4462117724391
5.68,-22.5322410895972,-21.6509875287639,-21.0253188155617,-20.4831995762387,-19.9989877926531,-19.4760292086747,-18.9127047933767,-18.3788011040491,-17.5352879923546
5.72,-22.6271421760742,-21.7536579438106,-21.121784250027,-20.5822212071408,-20.0977536552718,-19.577814893613,-19.013704793183,-18.4768210482979,-17.641842588723
5.76,-22.7265079993408,-21.8471489634241,-21.2231199000007,-20.6794748899766,-20.1937674821299,-19.6792747757151,-19.1120762009005,-18.575036240754,-17.7431117956867
5.8,-22.8197556520443,-21.9435266218347,-21.3213196355906,-20.7807337914234,-20.2910634916527,-19.7775942939029,-19.2038888684583,-18.6712521158932,-17.8444433428841
5.84,-22.9211019951666,-22.0423855876268,-21.4159029869243,-20.8750475487318,-20.3853092686118,-19.8715187556185,-19.297366489183,-18.7650373113822,-17.9445369787896
5.88,-23.016590428624,-22.1436532274344,-21.5037716954455,-20.9696660922972,-20.4831144498106,-19.9686544838651,-19.3949482490051,-18.8532054327469,-18.0445711308429
5.92,-23.1091152656984,-22.2352326549659,-21.5970433314771,-21.0663953318622,-20.5744648749837,-20.059773126613,-19.4949984015077,-18.942223453173,-18.1346533920592
5.96,-23.2091209179242,-22.328285213407,-21.6891506245599,-21.1610874681689,-20.6662818478708,-20.1522831811701,-19.5877809197889,-19.0307937871145,-18.2368099670963
6,-23.2993214100848,-22.417838607786,-21.7837085176996,-21.2533932395375,-20.7516985833064,-20.2421375871008,-19.6795717709584,-19.1228516742176,-18.3230312264133
6.04,-23.3867940122541,-22.5062982972203,-21.8735387154759,-21.3387254748538,-20.839963687414,-20.3285180883385,-19.77258529272,-19.2222034845787,-18.4123209079461
6.08,-23.4882640546493,-22.5914008180229,-21.9628577423499,-21.4240251056262,-20.9334587366996,-20.4200133695529,-19.8669080476982,-19.3107361062811,-18.5007429030012
6.12,-23.5746896112262,-22.6791334890564,-22.0520728679113,-21.5187331758676,-21.0152386726851,-20.5071380911184,-19.9530682724155,-19.3996228899352,-18.5870527967765
6.16,-23.6579869311047,-22.7653168770811,-22.1337851718385,-21.6039800676401,-21.1016026848168,-20.5899488959397,-20.0486264398699,-19.478928889789,-18.6744737159073
6.2,-23.7386879363584,-22.8559460221896,-22.2245692708006,-21.6874015604965,-21.1899593292844,-20.6802956533813,-20.1348056122536,-19.5621543915503,-18.7626681259983
6.24,-23.8163870462872,-22.9458061838143,-22.3086349477716,-21.7735579971667,-21.2784960142903,-20.7654949279047,-20.2229700278767,-19.6426777633962,-18.8479271114042
6.28,-23.8934074012039,-23.0254495537114,-22.3900796590071,-21.8597244900569,-21.354905469603,-20.8408807437303,-20.3035771932338,-19.731875630856,-18.9276092208712
6.32,-23.9720630916436,-23.1107099223349,-22.4740790129379,-21.9387173849313,-21.4308431262612,-20.9185139537503,-20.3902370251211,-19.8181169528861,-19.0105297514136
6.36,-24.0480105972266,-23.1923042307552,-22.5551353687091,-22.0208218687841,-21.5088278960896,-20.9949249631454,-20.4710047909149,-19.9021414108953,-19.0783738530356
6.4,-24.1258425688802,-23.2719497465921,-22.6356583527699,-22.0934701372741,-21.5779289818115,-21.0697718930348,-20.5525183648008,-19.9811735412567,-19.1556635274444
6.44,-24.2050020100256,-23.3532240706063,-22.7125904517745,-22.1686984760348,-21.6523379565539,-21.1475328805754,-20.6317773048179,-20.0544823866049,-19.2329338733951
6.48,-24.2739571600226,-23.4312766343258,-22.7867646759043,-22.2424664143934,-21.734452024127,-21.2313231234442,-20.7135938151182,-20.1231811197367,-19.3186026576606
6.52,-24.3478445299288,-23.5113691657913,-22.857055043677,-22.321991375629,-21.8050356150013,-21.3058035087051,-20.7917189841558,-20.2028139359225,-19.3907909222393
6.56,-24.4201359476086,-23.5820342847834,-22.9289893652395,-22.3994953294681,-21.8768275385478,-21.3693687461116,-20.8685824355558,-20.2732548007041,-19.4748882095429
6.6,-24.4991049180491,-23.6578192766166,-22.9959341225484,-22.4719827779207,-21.9492891101099,-21.4438235936622,-20.9384378718494,-20.3468730428694,-19.5488847239205
6.64,-24.5757451971649,-23.7269176513213,-23.0722493584342,-22.5441153295096,-22.0253627988726,-21.5143987795618,-21.0037985577634,-20.4180831471626,-19.6200141574772
6.68,-24.6463731035544,-23.797131163313,-23.1396096569892,-22.6086798120205,-22.0925599692179,-21.5868539876834,-21.074310326622,-20.4850386799416,-19.6856785301005
