0.,0.06893509236456641
0.01,0.0723968956693683
0.02,0.07584546029101186
0.03,0.07928114034203104
0.04,0.0827042771894827
0.05,0.08611520006444706
0.06,0.08951422663475539
0.07,0.09290166354361562
0.08,0.096277806916582
0.09,0.09964294283910546
0.1,0.10299734780672343
0.11,0.1063412891497767
0.12,0.10967502543438884
0.13,0.11299880684130575
0.14,0.11631287552407255
0.15,0.11961746594790007
0.16,0.12291280521048165
0.17,0.126199113345916
0.18,0.12947660361280872
0.19,0.132745482767549
0.2,0.13600595132367765
0.21,0.1392582037982027
0.22,0.14250242894565568
0.23,0.14573880998062277
0.24,0.1489675247894377
0.25,0.15218874613167266
0.26,0.1554026418320213
0.27,0.15860937496312644
0.28,0.16180910401986925
0.29,0.16500198308560132
0.3,0.16818816199076891
0.31,0.17136778646435225
0.32,0.17454099827850922
0.33,0.17770793538679674
0.34,0.18086873205631016
0.35000000000000003,0.18402351899406788
0.36,0.18717242346794094
0.37,0.1903155694224149
0.38,0.19345307758944996
0.39,0.1965850655946898
0.4,0.19971164805925656
0.41000000000000003,0.20283293669735303
0.42,0.20594904040988082
0.43,0.20906006537427246
0.44,0.21216611513072137
0.45,0.2152672906649854
0.46,0.21836369048792825
0.47000000000000003,0.22145541071195518
0.48,0.22454254512448912
0.49,0.22762518525862596
0.5,0.23070342046110048
0.51,0.23377733795768685
0.52,0.23684702291615156
0.53,0.239912558506868
0.54,0.2429740259612001
0.55,0.24603150462775358
0.56,0.24908507202658803
0.5700000000000001,0.25213480390148213
0.58,0.25518077427033414
0.59,0.25822305547377966
0.6,0.26126171822210276
0.61,0.26429683164051276
0.62,0.2673284633128574
0.63,0.27035667932383467
0.64,0.2733815442997688
0.65,0.27640312144800905
0.66,0.2794214725950058
0.67,0.28243665822312036
0.68,0.28544873750621746
0.6900000000000001,0.28845776834409165
0.7000000000000001,0.29146380739577027
0.71,0.294466910111742
0.72,0.2974671307651491
0.73,0.30046452248198596
0.74,0.3034591372703417
0.75,0.30645102604872343
0.76,0.30944023867349546
0.77,0.3124268239654677
0.78,0.3154108297356658
0.79,0.31839230281031217
0.8,0.3213712890550495
0.81,0.3243478333984319
0.8200000000000001,0.32732197985471245
0.8300000000000001,0.3302937715459525
0.84,0.3332632507234766
0.85,0.33623045878869606
0.86,0.33919543631332516
0.87,0.34215822305901056
0.88,0.3451188579963943
0.89,0.3480773793236308
0.9,0.3510338244843766
0.91,0.35398823018527037
0.92,0.3569406324129224
0.93,0.359891066450428
0.9400000000000001,0.36283956689342234
