0.,-2.,-3.524517538492561e-17
0.005,-2.0330178596216504,-0.010082763120201746
0.01,-2.0655113342449467,-0.020329304598626877
0.015,-2.097480570542112,-0.030737002710243187
0.02,-2.128926108714045,-0.04130323745271772
0.025,-2.1598488691241458,-0.052025392480747466
0.03,-2.1902501387101805,-0.0629008569729842
0.035,-2.2201315572206872,-0.07392702743056073
0.04,-2.249495103320645,-0.08510130940645462
0.045,-2.278343080609268,-0.09642111916514252
0.05,-2.306678103590874,-0.10788388527220978
0.055,-2.334503083637723,-0.11948705011377926
0.06,-2.361821214981708,-0.13122807134580974
0.065,-2.38863596076963,-0.14310442327350015
0.07,-2.4149510392147064,-0.1551135981611945
0.075,-2.4407704098747938,-0.1672531074733525
0.08,-2.4660982600856927,-0.17952048304728446
0.085,-2.490938991575769,-0.1919132781984977
0.09,-2.515297207286033,-0.20442906875961844
0.095,-2.5391776984177503,-0.21706545405397565
0.1,-2.5625854317276353,-0.22982005780503273
0.105,-2.585525537088698,-0.24269052898295287
0.11,-2.608003295332903,-0.25567454258966604
0.115,-2.63002412638993,-0.2687698003838861
0.12,-2.6515935777345443,-0.28197403154758494
0.125,-2.672717313153345,-0.2952849932955015
0.13,-2.6934011018400343,-0.3087004714292985
0.135,-2.7136508078267565,-0.3222182808380367
0.14,-2.733472379757568,-0.33583626594665683
0.145,-2.7528718410086914,-0.349552301114193
0.15,-2.7718552801588645,-0.3633642909834652
0.155,-2.7904288418118375,-0.3772701707839996
0.16,-2.8085987177719103,-0.39126790658994615
0.165,-2.826371138572295,-0.4053554955347545
0.17,-2.84375236535508,-0.4195309659843734
0.17500000000000002,-2.860748682100629,-0.43379237767072254
0.18,-2.8773663882033875,-0.44813782178718087
0.185,-2.8936117913902817,-0.46256542104781073
0.19,-2.9094912009771585,-0.4770733297120205
0.195,-2.9250109214580933,-0.49165973357634685
0.2,-2.940177246421781,-0.5063228499350007
0.20500000000000002,-2.9549964527887123,-0.5210609275108009
0.21,-2.969474795362381,-0.535872246358082
0.215,-2.983618501687357,-0.550755117739129
0.22,-2.9974337672067164,-0.565707883975651
0.225,-3.010926750711008,-0.5807289182767795
0.23,-3.0241035700707055,-0.5958166245450172
0.23500000000000001,-3.036970298243877,-0.6109694371615461
0.24,-3.0495329595506417,-0.6261858207522416
