likelihood_peaks,unif_posterior_means,unif_posterior_sds,normal_means,normal_sds,normal_mixture_means,normal_mixture_sds,laplace_means,laplace_sds,cauchy_means,cauchy_sds
2.16432865731463,2.16432865731463,1,1.08216432865731,0.707106781186547,1.21877534434221,0.830280019265454,1.2901711303553,0.896338118486166,1.42838005237884,0.956162573473531
2.18036072144289,2.18036072144289,1,1.09018036072144,0.707106781186547,1.22986283030453,0.83295641669116,1.30307912278922,0.898246484048367,1.44307565186132,0.958659050282783
2.19639278557114,2.19639278557114,1,1.09819639278557,0.707106781186548,1.24102252642578,0.835687422971786,1.31604186029968,0.900139619271694,1.45784778957402,0.961142422727041
2.2124248496994,2.2124248496994,1,1.1062124248497,0.707106781186548,1.25225614204937,0.838473728129262,1.32905901353062,0.902017168674301,1.47269624924754,0.963611998665938
2.22845691382766,2.22845691382765,1,1.11422845691383,0.707106781186548,1.26356541948378,0.841316007042078,1.3421302401746,0.90387878614012,1.48762079005394,0.966067089814003
2.24448897795591,2.24448897795591,1,1.12224448897796,0.707106781186547,1.27495213411333,0.84421491783164,1.35525518518693,0.905724135123066,1.50262114653531,0.968507012279562
2.26052104208417,2.26052104208417,1,1.13026052104208,0.707106781186547,1.28641809446917,0.847171100185539,1.3684334810102,0.907552888843674,1.51769702855392,0.970931087108348
2.27655310621242,2.27655310621242,1,1.13827655310621,0.707106781186548,1.29796514225747,0.850185173617477,1.381664747809,0.909364730477822,1.53284812126456,0.973338640831046
2.29258517034068,2.29258517034068,1,1.14629258517034,0.707106781186548,1.30959515234175,0.853257735663751,1.3949485937147,0.911159353337195,1.54807408510953,0.975729006013977
2.30861723446894,2.30861723446894,1,1.15430861723447,0.707106781186547,1.32131003267603,0.856389360016369,1.40828461507993,0.912936461041177,1.56337455583665,0.978101521812077
2.32464929859719,2.32464929859719,1,1.1623246492986,0.707106781186547,1.33311172418566,0.859580594593058,1.42167239674263,0.914695767679844,1.5787491445408,0.980455534523319
2.34068136272545,2.34068136272545,1,1.17034068136273,0.707106781186548,1.34500220059221,0.862831959544599,1.43511151229939,0.916436997967774,1.59419743772925,0.982790398143707
2.35671342685371,2.35671342685371,1,1.17835671342685,0.707106781186548,1.35698346817893,0.866143945200154,1.4486015243877,0.91815988738836,1.60971899741118,0.985105474921928
2.37274549098196,2.37274549098196,1,1.18637274549098,0.707106781186548,1.36905756549302,0.869517009951451,1.46214198497691,0.919864182328381,1.62531336121171,0.987400135912749
2.38877755511022,2.38877755511022,1,1.19438877755511,0.707106781186547,1.38122656298098,0.872951578076938,1.47573243566755,0.921549640202549,1.64098004251053,0.989673761528223
2.40480961923848,2.40480961923848,1,1.20240480961924,0.707106781186548,1.39349256255303,0.876448037507246,1.48937240799868,0.923216029567807,1.65671853060556,0.991925742085745
2.42084168336673,2.42084168336673,1,1.21042084168337,0.707106781186547,1.40585769707254,0.880006737533597,1.50306142376287,0.924863130227132,1.67252829090157,0.994155478352001
2.43687374749499,2.43687374749499,1,1.21843687374749,0.707106781186548,1.41832412976646,0.883627986461015,1.51679899532857,0.926490733322655,1.68840876512401,0.996362382081817
