likelihood_peaks,unif_posterior_means,unif_posterior_sds,normal_mixture_means,normal_mixture_sds
11.623246492986,11.623246492986,20,0.570412255615112,4.5365008489306
12.0240480961924,12.0240480961924,20,0.591083748034036,4.54764390076416
12.4248496993988,12.4248496993988,20,0.611858493950269,4.55915973104718
12.8256513026052,12.8256513026052,20,0.632740158677802,4.57104786991866
13.2264529058116,13.2264529058116,20,0.65373242937547,4.58330783561521
13.627254509018,13.627254509018,20,0.674839015725343,4.59593913467156
14.0280561122244,14.0280561122244,20,0.696063650607838,4.60894126210777
14.4288577154309,14.4288577154309,20,0.717410090773341,4.62231370160191
14.8296593186373,14.8296593186373,20,0.738882117510087,4.63605592564669
15.2304609218437,15.2304609218437,20,0.760483537308066,4.65016739568889
15.6312625250501,15.6312625250501,20,0.782218182518679,4.6646475622501
16.0320641282565,16.0320641282565,20,0.804089912009873,4.67949586502757
16.4328657314629,16.4328657314629,20,0.826102611816472,4.6947117329739
16.8336673346693,16.8336673346693,20,0.848260195785393,4.71029458435436
17.2344689378758,17.2344689378758,20,0.870566606215437,4.72624382678052
17.6352705410822,17.6352705410822,20,0.893025814491313,4.74255885721915
18.0360721442886,18.0360721442886,20,0.915641821711562,4.75923906197516
18.436873747495,18.436873747495,20,0.938418659310001,4.77628381664759
18.8376753507014,18.8376753507014,20,0.961360389670317,4.79369248605741
19.2384769539078,19.2384769539078,20,0.984471106733417,4.81146442414624
19.6392785571142,19.6392785571142,20,1.00775493659711,4.82959897384498
20.0400801603206,20.0400801603206,20,1.03121603810767,4.84809546691135
20.4408817635271,20.4408817635271,20,1.05485860344293,4.86695322373552
20.8416833667335,20.8416833667335,20,1.07868685868624,4.88617155311282
21.2424849699399,21.2424849699399,20,1.10270506439104,4.90574975198288
21.6432865731463,21.6432865731463,20,1.12691751613532,4.92568710513428
22.0440881763527,22.0440881763527,20,1.15132854506564,4.94598288487409
22.4448897795591,22.4448897795591,20,1.17594251842995,4.96663635066145
22.8456913827655,22.8456913827655,20,1.20076384009885,4.98764674870472
23.2464929859719,23.2464929859719,20,1.22579695107453,5.00901331152146
23.6472945891784,23.6472945891784,20,1.25104632998686,5.03073525746071
24.0480961923848,24.0480961923848,20,1.27651649357598,5.05281179018704
24.4488977955912,24.4488977955912,20,1.30221199716075,5.07524209812596
24.8496993987976,24.8496993987976,20,1.32813743509229,5.09802535387013
25.250501002004,25.250501002004,20,1.35429744119202,5.12116071354605
25.6513026052104,25.6513026052104,20,1.38069668917341,5.1446473161409
26.0521042084168,26.0521042084168,20,1.40733989304664,5.16848428278914
26.4529058116232,26.4529058116232,20,1.4342318075055,5.19267071601866
26.8537074148297,26.8537074148297,20,1.4613772282956,5.21720569895623
27.2545090180361,27.2545090180361,20,1.48878099256313,5.24208829449203
27.6553106212425,27.6553106212425,20,1.51644797918335,5.26731754440323
28.0561122244489,28.0561122244489,20,1.54438310906777,5.29289246843634
28.4569138276553,28.4569138276553,20,1.57259134544928,5.31881206334836
28.8577154308617,28.8577154308617,20,1.60107769414421,5.34507530190675
29.2585170340681,29.2585170340681,20,1.62984720379031,5.37168113184811
29.6593186372745,29.6593186372746,20,1.65890496605976,5.39862847479572
30.060120240481,30.060120240481,20,1.68825611584611,5.42591622513597
30.4609218436874,30.4609218436874,20,1.71790583142411,5.4535432488539
30.8617234468938,30.8617234468938,20,1.74785933458135,5.48150838232784
31.2625250501002,31.2625250501002,20,1.77812189072065,5.50981043108363
31.6633266533066,31.6633266533066,20,1.80869880893201,5.5384481685084
32.064128256513,32.064128256513,20,1.83959544203297,5.5674203345244
32.4649298597194,32.4649298597194,20,1.87081718657616,5.5967256342231
32.8657314629259,32.8657314629259,20,1.90236948282296,5.62636273646
33.2665330661323,33.2665330661323,20,1.93425781468175,5.65633027241052
33.6673346693387,33.6673346693387,20,1.96648770960983,5.68662683408747
34.0681362725451,34.0681362725451,20,1.99906473847733,5.71725097282055
34.4689378757515,34.4689378757515,20,2.0319945153921,5.74820119769854
34.8697394789579,34.8697394789579,20,2.06528269748405,5.77947597397459
35.2705410821643,35.2705410821643,20,2.09893498464758,5.81107372143544
35.6713426853707,35.6713426853707,20,2.13295711924073,5.84299281273517
36.0721442885772,36.0721442885772,20,2.1673548857396,5.87523157169411
36.4729458917836,36.4729458917836,20,2.20213411034656,5.90778827156398
36.87374749499,36.87374749499,20,2.23730066055084,5.94066113325973
37.2745490981964,37.2745490981964,20,2.27286044463989,5.97384832355932
37.6753507014028,37.6753507014028,20,2.30881941116007,6.00734795327209
38.0761523046092,38.0761523046092,20,2.34518354832515,6.04115807537692
38.4769539078156,38.4769539078156,20,2.38195888337092,6.07527668313113
38.877755511022,38.877755511022,20,2.41915148185449,6.10970170815124
39.2785571142285,39.2785571142285,20,2.45676744689657,6.14443101846686
39.6793587174349,39.6793587174349,20,2.4948129183652,6.17946241654877
40.0801603206413,40.0801603206413,20,2.53329407199927,6.21479363731264
40.4809619238477,40.4809619238477,20,2.57221711847011,6.25042234609969
40.8817635270541,40.8817635270541,20,2.61158830237972,6.28634613663575
41.2825651302605,41.2825651302605,20,2.65141390119375,6.32256252897017
41.6833667334669,41.6833667334669,20,2.69170022410777,6.35906896739617
42.0841683366734,42.0841683366734,20,2.732453610845,6.39586281835438
42.4849699398798,42.4849699398798,20,2.77368043038402,6.43294136832107
42.8857715430862,42.8857715430862,20,2.81538707961464,6.47030182168312
43.2865731462926,43.2865731462926,20,2.8575799819204,6.5079412986014
43.687374749499,43.687374749499,20,2.90026558568602,6.54585683286462
44.0881763527054,44.0881763527054,20,2.94345036272813,6.58404536973572
44.4889779559118,44.4889779559118,20,2.9871408066478,6.6225037637928
44.8897795591182,44.8897795591182,20,3.03134343110305,6.66122877676695
45.2905811623246,45.2905811623246,20,3.07606476800006,6.70021707537916
45.6913827655311,45.6913827655311,20,3.12131136560128,6.73946522917877
46.0921843687375,46.0921843687375,20,3.16708978654906,6.77896970838588
46.4929859719439,46.4929859719439,20,3.21340660580332,6.81872688174043
46.8937875751503,46.8937875751503,20,3.26026840849179,6.8587330143604
47.2945891783567,47.2945891783567,20,3.3076817876714,6.89898426561208
47.6953907815631,47.6953907815631,20,3.35565334199958,6.9394766869952
48.0961923847695,48.0961923847695,20,3.40418967331404,6.98020622004586
48.496993987976,48.496993987976,20,3.45329738411994,7.02116869426034
48.8977955911824,48.8977955911824,20,3.50298307498313,7.06235982504299
49.2985971943888,49.2985971943888,20,3.55325334182854,7.1037752116813
49.6993987975952,49.6993987975952,20,3.60411477314253,7.14541033535175
50.1002004008016,50.1002004008016,20,3.65557394707837,7.18726055715961
50.501002004008,50.501002004008,20,3.70763742846397,7.2293211162165
50.9018036072144,50.9018036072144,20,3.76031176571109,7.27158712775922
51.3026052104208,51.3026052104208,20,3.81360348762535,7.31405358131356
51.7034068136273,51.7034068136273,20,3.86751910011658,7.35671533890714
52.1042084168337,52.1042084168337,20,3.92206508280895,7.39956713333495
52.5050100200401,52.5050100200401,20,3.97724788555065,7.44260356648189
52.9058116232465,52.9058116232465,20,4.0330739248229,7.48581910770628
53.3066132264529,53.3066132264529,20,4.08954958004825,7.52920809228852
53.7074148296593,53.7074148296593,20,4.14668118979822,7.57276471994948
54.1082164328657,54.1082164328657,20,4.20447504790052,7.61648305344261
54.5090180360721,54.5090180360721,20,4.2629373994463,7.66035701722462
54.9098196392786,54.9098196392786,20,4.32207443669788,7.704380396209
55.310621242485,55.310621242485,20,4.38189229489777,7.74854683460722
55.7114228456914,55.7114228456914,20,4.44239704797981,7.79284983486216
56.1122244488978,56.1122244488978,20,4.50359470418358,7.83728275667849
56.5130260521042,56.5130260521042,20,4.56549120157327,7.88183881615504
56.9138276553106,56.9138276553106,20,4.62809240346258,7.92651108502373
57.314629258517,57.314629258517,20,4.69140409374721,7.9712924900002
57.7154308617234,57.7154308617234,20,4.75543197214699,8.0161758122509
58.1162324649299,58.1162324649299,20,4.82018164935958,8.06115368698181
58.5170340681363,58.5170340681363,20,4.88565864212822,8.10621860315358
58.9178356713427,58.9178356713427,20,4.95186836822605,8.15136290332827
59.3186372745491,59.3186372745491,20,5.01881614135974,8.19657878365258
59.7194388777555,59.7194388777555,20,5.08650716599564,8.24185829398267
60.1202404809619,60.1202404809619,20,5.15494653211159,8.28719333815547
60.5210420841683,60.5210420841683,20,5.22413920987807,8.33257567441153
60.9218436873748,60.9218436873747,20,5.29409004427241,8.3779969159743
61.3226452905812,61.3226452905812,20,5.36480374963023,8.42344853179067
61.7234468937876,61.7234468937876,20,5.43628490413842,8.46892184743767
62.124248496994,62.124248496994,20,5.5085379442743,8.51440804620002
62.5250501002004,62.5250501002004,20,5.58156715919582,8.55989817032316
62.9258517034068,62.9258517034068,20,5.65537668508807,8.60538312244635
63.3266533066132,63.3266533066132,20,5.72997049947145,8.65085366722032
63.7274549098196,63.7274549098196,20,5.80535241547732,8.69630043311357
64.1282565130261,64.1282565130261,20,5.88152607609712,8.74171391441179
64.5290581162325,64.5290581162325,20,5.95849494841125,8.78708447341407
64.9298597194389,64.9298597194389,20,6.03626231780434,8.83240234282997
65.3306613226453,65.3306613226453,20,6.1148312821737,8.87765762838096
65.7314629258517,65.7314629258517,20,6.19420474613812,8.9228403116096
66.1322645290581,66.1322645290581,20,6.27438541525447,8.96794025289982
66.5330661322645,66.5330661322645,20,6.35537579024971,9.01294719471105
66.9338677354709,66.9338677354709,20,6.43717816127625,9.05785076502899
67.3346693386774,67.3346693386774,20,6.51979460219887,9.1026404810355
67.7354709418838,67.7354709418838,20,6.60322696492173,9.1473057529995
68.1362725450902,68.1362725450902,20,6.6874768737639,9.19183588839098
68.5370741482966,68.5370741482966,20,6.77254571989264,9.23622009621934
68.937875751503,68.937875751503,20,6.85843465582327,9.28044749159736
69.3386773547094,69.3386773547094,20,6.94514458999516,9.32450710053148
69.7394789579158,69.7394789579158,20,7.0326761814333,9.36838786493881
70.1402805611223,70.1402805611223,20,7.12102983450511,9.41207864789093
70.5410821643287,70.5410821643287,20,7.21020569378245,9.45556823908395
70.9418837675351,70.9418837675351,20,7.30020363901883,9.49884536053406
71.3426853707415,71.3426853707415,20,7.39102328025193,9.54189867249734
71.7434869739479,71.7434869739479,20,7.48266395304174,9.58471677961199
72.1442885771543,72.1442885771543,20,7.5751247138547,9.62728823726092
72.5450901803607,72.5450901803607,20,7.66840433560418,9.66960155815185
72.9458917835671,72.9458917835671,20,7.76250130335794,9.71164521911196
73.3466933867736,73.3466933867736,20,7.85741381022291,9.75340766809325
73.74749498998,73.74749498998,20,7.9531397534179,9.79487733138451
74.1482965931864,74.1482965931864,20,8.04967673054478,9.83604262102519
74.5490981963928,74.5490981963928,20,8.14702203606841,9.87689194241594
74.9498997995992,74.9498997995992,20,8.2451726580159,9.9174137021201
75.3507014028056,75.3507014028056,20,8.34412527490533,9.95759631584976
75.751503006012,75.751503006012,20,8.44387625291405,9.9974282166296
76.1523046092184,76.1523046092184,20,8.54442164329673,10.0368978631312
76.5531062124249,76.5531062124249,20,8.64575718006278,10.0759937481698
76.9539078156313,76.9539078156313,20,8.74787827792269,10.1147044073551
77.3547094188377,77.3547094188377,20,8.85078003051284,10.153018427887
77.7555110220441,77.7555110220441,20,8.95445720890768,10.190924457487
78.1563126252505,78.1563126252505,20,9.05890426042793,10.2284112134549
78.5571142284569,78.5571142284569,20,9.16411530775345,10.2654674918408
78.9579158316633,78.9579158316633,20,9.27008414834865,10.3020821767198
79.3587174348697,79.3587174348697,20,9.37680425420811,10.3382442495605
79.7595190380761,79.7595190380761,20,9.48426877192953,10.3739427986726
80.1603206412826,80.1603206412826,20,9.59247052312105,10.4091670287223
80.561122244489,80.561122244489,20,9.7014020051487,10.4439062703027
80.9619238476954,80.9619238476954,20,9.81105539223019,10.4781499895458
81.3627254509018,81.3627254509018,20,9.92142253687996,10.5118877977612
81.7635270541082,81.7635270541082,20,10.0324949717101,10.5451094610893
82.1643286573146,82.1643286573146,20,10.1442639115912,10.5778049101524
82.565130260521,82.565130260521,20,10.2567202561766,10.6099642496909
82.9659318637275,82.9659318637275,20,10.3698545927928,10.6415777681677
83.3667334669339,83.3667334669339,20,10.4836571996973,10.6726359473265
83.7675350701403,83.7675350701403,20,10.598118049707,10.7031294716881
84.1683366733467,84.1683366733467,20,10.7132268141957,10.7330492379691
84.5691382765531,84.5691382765531,20,10.8289728674623,10.7623863644061
84.9699398797595,84.9699398797595,20,10.9453452914679,10.7911321999712
85.3707414829659,85.3707414829659,20,11.0623328809408,10.8192783334603
85.7715430861723,85.7715430861723,20,11.1799241488466,10.8468166024399
86.1723446893788,86.1723446893787,20,11.2981073322207,10.8737391020354
86.5731462925852,86.5731462925852,20,11.4168703983592,10.9000381935446
86.9739478957916,86.9739478957916,20,11.536201051363,10.9257065128606
87.374749498998,87.374749498998,20,11.656086739031,10.9507369786885
87.7755511022044,87.7755511022044,20,11.776514660094,10.9751228005388
88.1763527054108,88.1763527054108,20,11.8974717717845,10.9988574864837
88.5771543086172,88.5771543086172,20,12.0189447977334,11.02193485066
88.9779559118237,88.9779559118236,20,12.1409202361849,11.0443490205029
89.3787575150301,89.37875751503,20,12.2633843685208,11.0660944436982
89.7795591182365,89.7795591182365,20,12.386323268084,11.0871658948361
90.1803607214429,90.1803607214429,20,12.5097228092903,11.1075584817548
90.5811623246493,90.5811623246493,20,12.6335686770172,11.1272676515589
90.9819639278557,90.9819639278557,20,12.7578463762567,11.1462891963012
91.3827655310621,91.3827655310621,20,12.882541242021,11.1646192583144
91.7835671342685,91.7835671342685,20,13.0076384494859,11.1822543351822
92.184368737475,92.1843687374749,20,13.1331230243583,11.199191284337
92.5851703406814,92.5851703406814,20,13.2589798534543,11.2154273272761
92.9859719438878,92.9859719438878,20,13.3851936954707,11.230960053384
93.3867735470942,93.3867735470942,20,13.5117491919363,11.2457874233545
93.7875751503006,93.7875751503006,20,13.6386308783255,11.2599077722022
94.188376753507,94.188376753507,20,13.765823195318,11.2733198118571
94.5891783567134,94.5891783567134,20,13.8933105001879,11.2860226333356
94.9899799599198,94.9899799599198,20,14.021077078305,11.2980157084817
95.3907815631263,95.3907815631263,20,14.1491071547301,11.3092988912735
95.7915831663327,95.7915831663327,20,14.2773849058875,11.3198724186914
96.1923847695391,96.1923847695391,20,14.4058944712957,11.3297369111441
96.5931863727455,96.5931863727455,20,14.5346199653389,11.3388933724507
96.9939879759519,96.9939879759519,20,14.6635454890606,11.3473431893773
97.3947895791583,97.3947895791583,20,14.7926551419611,11.3550881307272
97.7955911823647,97.7955911823647,20,14.921933033781,11.3621303459859
98.1963927855711,98.1963927855711,20,15.0513632962514,11.3684723635216
98.5971943887776,98.5971943887776,20,15.1809300947942,11.3741170883435
98.997995991984,98.997995991984,20,15.3106176401522,11.3790677994219
99.3987975951904,99.3987975951904,20,15.440410199934,11.3833281465723
99.7995991983968,99.7995991983968,20,15.570292110053,11.3869021469106
100.200400801603,100.200400801603,20,15.7002477860459,11.3897941808836
100.60120240481,100.60120240481,20,15.8302617342517,11.3920089878821
101.002004008016,101.002004008016,20,15.9603185628351,11.3935516614439
101.402805611222,101.402805611222,20,16.0904029926391,11.3944276440554
101.803607214429,101.803607214429,20,16.2204998678491,11.3946427215598
102.204408817635,102.204408817635,20,16.3505941664545,11.3942030171828
102.605210420842,102.605210420842,20,16.480671010493,11.3931149851862
103.006012024048,103.006012024048,20,16.610715676062,11.3913854041597
103.406813627255,103.406813627255,20,16.740713603086,11.3890213699642
103.807615230461,103.807615230461,20,16.8706504048237,11.3860302883377
104.208416833667,104.208416833667,20,17.000511877105,11.3824198671782
104.609218436874,104.609218436874,20,17.1302840072857,11.3781981085162
105.01002004008,105.01002004008,20,17.2599529829073,11.3733733001917
105.410821643287,105.410821643287,20,17.3895052000537,11.3679540072502
105.811623246493,105.811623246493,20,17.5189272713942,11.3619490630721
106.212424849699,106.212424849699,20,17.6482060339036,11.3553675602523
106.613226452906,106.613226452906,20,17.7773285562524,11.3482188412444
107.014028056112,107.014028056112,20,17.906282145859,11.3405124887866
107.414829659319,107.414829659319,20,18.0350543555977,11.3322583161249
107.815631262525,107.815631262525,20,18.1636329901567,11.3234663570515
108.216432865731,108.216432865731,20,18.2920061120415,11.314146855773
108.617234468938,108.617234468938,20,18.4201620472187,11.3043102566275
109.018036072144,109.018036072144,20,18.5480893903983,11.2939671936662
109.418837675351,109.418837675351,20,18.6757770099502,11.2831284801169
109.819639278557,109.819639278557,20,18.8032140524543,11.2718050977465
110.220440881764,110.220440881764,20,18.9303899468829,11.2600081861394
110.62124248497,110.62124248497,20,19.0572944084147,11.2477490319084
111.022044088176,111.022044088176,20,19.1839174418816,11.235039057856
111.422845691383,111.422845691383,20,19.3102493448481,11.2218898121005
111.823647294589,111.823647294589,20,19.4362807103269,11.2083129571861
112.224448897796,112.224448897796,20,19.5620024291316,11.1943202591908
112.625250501002,112.625250501002,20,19.687405691871,11.1799235768498
113.026052104208,113.026052104208,20,19.8124819905877,11.1651348507088
113.426853707415,113.426853707415,20,19.9372231200462,11.149966092323
113.827655310621,113.827655310621,20,20.0616211786752,11.1344293735176
114.228456913828,114.228456913828,20,20.1856685691693,11.1185368157229
114.629258517034,114.629258517034,20,20.3093579987576,11.102300579399
115.03006012024,115.03006012024,20,20.4326824791434,11.0857328535643
115.430861723447,115.430861723447,20,20.5556353261244,11.0688458454407
115.831663326653,115.831663326653,20,20.6782101588995,11.0516517702275
116.23246492986,116.23246492986,20,20.8004008990708,11.0341628410188
116.633266533066,116.633266533066,20,20.9222017693487,11.0163912588733
117.034068136273,117.034068136273,20,21.0436072919684,10.9983492030505
117.434869739479,117.434869739479,20,21.1646122868282,10.9800488214224
117.835671342685,117.835671342685,20,21.2852118693571,10.9615022210723
118.236472945892,118.236472945892,20,21.4054014481222,10.9427214590889
118.637274549098,118.637274549098,20,21.5251767221854,10.9237185335673
119.038076152305,119.038076152305,20,21.6445336782193,10.9045053748233
119.438877755511,119.438877755511,20,21.7634685873925,10.8850938368305
119.839679358717,119.839679358717,20,21.8819780020344,10.8654956888869
120.240480961924,120.240480961924,20,22.0000587520901,10.845722607519
120.64128256513,120.64128256513,20,22.1177079413748,10.8257861686296
121.042084168337,121.042084168337,20,22.2349229436404,10.8056978398938
121.442885771543,121.442885771543,20,22.3517013984619,10.7854689734107
121.84368737475,121.843687374749,20,22.4680412069568,10.7651107986144
122.244488977956,122.244488977956,20,22.5839405273459,10.7446344154484
122.645290581162,122.645290581162,20,22.6993977703676,10.7240507878078
123.046092184369,123.046092184369,20,22.8144115945543,10.7033707372517
123.446893787575,123.446893787575,20,22.9289809013838,10.6826049369894
123.847695390782,123.847695390782,20,23.0431048303122,10.6617639061417
124.248496993988,124.248496993988,20,23.1567827537023,10.6408580042791
124.649298597194,124.649298597194,20,23.2700142716546,10.6198974262392
125.050100200401,125.050100200401,20,23.3827992067516,10.5988921972214
125.450901803607,125.450901803607,20,23.4951375987252,10.5778521681623
125.851703406814,125.851703406814,20,23.6070296990564,10.5567870113895
126.25250501002,126.25250501002,20,23.7184759655162,10.5357062165528
126.653306613226,126.653306613226,20,23.8294770566571,10.5146190868343
127.054108216433,127.054108216433,20,23.9400338262632,10.4935347354323
127.454909819639,127.454909819639,20,24.0501473177688,10.4724620823202
127.855711422846,127.855711422846,20,24.1598187586522,10.4514098512765
128.256513026052,128.256513026052,20,24.2690495548134,10.4303865671835
128.657314629259,128.657314629259,20,24.3778412849432,10.4094005535921
129.058116232465,129.058116232465,20,24.4861956948925,10.3884599305487
129.458917835671,129.458917835671,20,24.5941146920459,10.3675726126819
129.859719438878,129.859719438878,20,24.7016003397101,10.3467463075429
130.260521042084,130.260521042084,20,24.8086548515215,10.3259885141977
130.661322645291,130.661322645291,20,24.9152805858795,10.3053065220654
131.062124248497,131.062124248497,20,25.0214800404131,10.2847074099972
131.462925851703,131.462925851703,20,25.1272558464842,10.264198045593
131.86372745491,131.86372745491,20,25.2326107637355,10.2437850847488
132.264529058116,132.264529058116,20,25.3375476746866,10.22347497143
132.665330661323,132.665330661323,20,25.4420695793836,10.2032739376654
133.066132264529,133.066132264529,20,25.5461795901082,10.1831880037551
133.466933867735,133.466933867735,20,25.6498809261476,10.163222978688
133.867735470942,133.867735470942,20,25.7531769086335,10.1433844607611
134.268537074148,134.268537074148,20,25.8560709554499,10.1236778383957
134.669338677355,134.669338677355,20,25.9585665762165,10.104108291143
135.070140280561,135.070140280561,19.9999999999999,26.0606673673492,10.0846807908741
135.470941883768,135.470941883768,19.9999999999999,26.1623770072013,10.0654001031468
135.871743486974,135.871743486974,19.9999999999999,26.2636992512886,10.0462707887429
136.27254509018,136.27254509018,19.9999999999999,26.3646379276007,10.0272972053694
136.673346693387,136.673346693387,19.9999999999999,26.4651969319997,10.0084835095172
137.074148296593,137.074148296593,19.9999999999999,26.5653802237113,9.98983365847008
137.4749498998,137.4749498998,19.9999999999999,26.6651918209071,9.97135141245741
137.875751503006,137.875751503006,19.9999999999998,26.7646357963815,9.95304033694414
138.276553106212,138.276553106212,19.9999999999998,26.8637162733244,9.9349038050508
138.677354709419,138.677354709419,19.9999999999998,26.9624374211907,9.91694500009714
139.078156312625,139.078156312625,19.9999999999997,27.0608034516678,9.89916691826253
139.478957915832,139.478957915832,19.9999999999997,27.1588186147424,9.88157237135649
139.879759519038,139.879759519038,19.9999999999996,27.256487194866,9.86416398969268
140.280561122245,140.280561122244,19.9999999999995,27.3538135072217,9.84694422505982
140.681362725451,140.681362725451,19.9999999999995,27.450801894091,9.82991535378293
141.082164328657,141.082164328657,19.9999999999994,27.5474567213207,9.81307947986847
141.482965931864,141.482965931864,19.9999999999993,27.6437823748918,9.79643853822706
141.88376753507,141.88376753507,19.9999999999992,27.7397832575883,9.77999429796737
142.284569138277,142.284569138276,19.999999999999,27.8354637857664,9.76374836575519
142.685370741483,142.685370741483,19.9999999999988,27.9308283862244,9.74770218923132
143.086172344689,143.086172344689,19.9999999999987,28.0258814931716,9.73185706048254
143.486973947896,143.486973947895,19.9999999999984,28.1206275452967,9.71621411955973
143.887775551102,143.887775551102,19.9999999999982,28.2150709829342,9.70077435803732
144.288577154309,144.288577154308,19.9999999999979,28.3092162453286,9.68553862260853
144.689378757515,144.689378757514,19.9999999999975,28.4030677679951,9.67050761871094
145.090180360721,145.090180360721,19.9999999999971,28.4966299801756,9.65568191417702
145.490981963928,145.490981963927,19.9999999999966,28.58990730239,9.64106194290439
145.891783567134,145.891783567133,19.9999999999961,28.68290414408,9.6266480085408
146.292585170341,146.292585170339,19.9999999999954,28.7756249013455,9.61244028817897
146.693386773547,146.693386773546,19.9999999999947,28.8680739547723,9.59843883605642
147.094188376754,147.094188376752,19.9999999999938,28.9602556673481,9.58464358725577
147.49498997996,147.494989979958,19.9999999999928,29.0521743824675,9.57105436140113
147.895791583166,147.895791583164,19.9999999999917,29.1438344220237,9.55767086634617
148.296593186373,148.29659318637,19.9999999999903,29.2352400845846,9.54449270184985
148.697394789579,148.697394789576,19.9999999999887,29.3263956436529,9.53151936323587
149.098196392786,149.098196392782,19.9999999999869,29.4173053460078,9.51875024503193
149.498997995992,149.498997995988,19.9999999999849,29.507973410128,9.50618464458539
149.899799599198,149.899799599194,19.9999999999824,29.5984040246916,9.49382176565154
150.300601202405,150.300601202399,19.9999999999796,29.6886013471549,9.48166072195164
150.701402805611,150.701402805605,19.9999999999764,29.7785695024051,9.46970054069708
151.102204408818,151.10220440881,19.9999999999727,29.8683125814875,9.45794016607714
151.503006012024,151.503006012016,19.9999999999684,29.9578346404038,9.44637846270727
151.90380761523,151.903807615221,19.9999999999634,30.047139698981,9.43501421903531
152.304609218437,152.304609218425,19.9999999999577,30.1362317398087,9.42384615070324
152.705410821643,152.70541082163,19.9999999999511,30.2251147072429,9.41287290386199
153.10621242485,153.106212424834,19.9999999999435,30.3137925064743,9.40209305843727
153.507014028056,153.507014028038,19.9999999999347,30.4022690026605,9.39150513134428
153.907815631263,153.907815631242,19.9999999999246,30.4905480201191,9.38110757964953
154.308617234469,154.308617234445,19.999999999913,30.5786333415805,9.37089880367796
154.709418837675,154.709418837648,19.9999999998996,30.6665287074988,9.36087715006382
155.110220440882,155.11022044085,19.9999999998842,30.7542378154184,9.35104091474384
155.511022044088,155.511022044051,19.9999999998665,30.8417643193962,9.3413883458915
155.911823647295,155.911823647252,19.9999999998462,30.9291118294751,9.33191764679099
156.312625250501,156.312625250452,19.9999999998228,31.0162839112102,9.32262697865009
156.713426853707,156.71342685365,19.999999999796,31.1032840852431,9.31351446335091
157.114228456914,157.114228456848,19.9999999997652,31.1901158269254,9.30457818613775
157.51503006012,157.515030060044,19.9999999997299,31.276782565987,9.29581619824135
157.915831663327,157.915831663239,19.9999999996893,31.3632876862503,9.2872265194391
158.316633266533,158.316633266432,19.9999999996429,31.4496345253866,9.27880714055069
158.717434869739,158.717434869623,19.9999999995896,31.5358263747149,9.27055602586886
159.118236472946,159.118236472812,19.9999999995287,31.6218664790393,9.26247111552504
159.519038076152,159.519038075998,19.9999999994589,31.7077580365266,9.25455032778985
159.919839679359,159.919839679181,19.999999999379,31.7935041986197,9.2467915613082
160.320641282565,160.320641282361,19.9999999992876,31.8791080699869,9.23919269726935
160.721442885772,160.721442885537,19.9999999991831,31.9645727085056,9.23175160151177
161.122244488978,161.122244488708,19.9999999990636,32.0499011252786,9.22446612656332
161.523046092184,161.523046091874,19.9999999989271,32.1350962846817,9.21733411361683
161.923847695391,161.923847695035,19.9999999987712,32.2201611044418,9.21035339444158
162.324649298597,162.324649298189,19.9999999985933,32.3050984557431,9.20352179323113
162.725450901804,162.725450901335,19.9999999983902,32.3899111633613,9.19683712838803
163.12625250501,163.126252504472,19.9999999981586,32.4746020058241,9.19029721424588
